GeneID	ExpectedReadCount	TPM
Gene01191	396	35.81
Gene01192	1774	109.59
Gene01193	431	60.06
Gene01194	30	1.35
Gene01195	114	20.95
Gene01196	16	1.75
Gene01197	45	3.28
Gene01198	84.81	3.83
Gene01199	19	2.35
Gene01200	2	9.52
Gene01201	22	4.62
Gene01202	4	1.99
Gene01203	63	5.33
Gene01204	27	66.9
Gene01205	0	0
Gene01206	794	48.95
Gene01207	53	5.65
Gene01208	161	20.95
Gene01209	157	15.11
Gene01210	0	0
Gene01211	27	1.33
Gene01212	0	0
Gene01213	32	5.46
Gene01214	65	18.33
Gene01215	0	0
Gene01216	225	19.75
Gene01217	0	0
Gene01218	15	3.94
Gene01219	21	3.33
Gene01220	359.56	19.03
Gene01221	3	0.43
Gene01222	629	117.51
Gene01223	0	0
Gene01224	2	0.22
Gene01225	16	1.58
Gene01226	0	0
Gene01227	0	0
Gene01228	29	4.92
Gene01229	0	0
Gene01230	0	0
Gene01231	711	26.16
Gene01232	98	8.42
Gene01233	475	105.61
Gene01234	2	0.51
Gene01235	62	11.36
Gene01236	2.11	0.33
Gene01237	201.89	31.1
Gene01238	1	0.69
Gene01239	30	1.31
Gene01240	199	41.51
Gene01241	0	0
Gene01242	0	0
Gene01243	121	32.1
Gene01244	52	2.17
Gene01245	0	0
Gene01246	158	7.82
Gene01247	311	37.47
Gene01248	3.75	0.33
Gene01249	172	19.56
Gene01250	1	0.13
Gene01251	0	0
Gene01252	391	26.58
Gene01253	50	7.07
Gene01254	2198	83.56
Gene01255	360	19.56
Gene01256	914.97	50.06
Gene01257	167	21.98
Gene01258	0	0
Gene01259	0	0
Gene01260	1400	68.09
Gene01261	308	30.52
Gene01262	828	94.37
Gene01263	28	31.64
Gene01264	97	17.83
Gene01265	1	1.72
Gene01266	10	0.86
Gene01267	11	23.23
Gene01268	1	0.13
Gene01269	0	0
Gene01270	1	0.09
Gene01271	0	0
Gene01272	312	18.65
Gene01273	78	7
Gene01274	406	27.34
Gene01275	0	0
Gene01276	1	4.76
Gene01277	34	2.64
Gene01278	50	24.73
Gene01279	374	24.21
Gene01280	20	0.76
Gene01281	296	43.04
Gene01282	11	0.6
Gene01283	8	10.91
Gene01284	258	19.94
Gene01285	0	0
Gene01286	290	7.23
Gene01287	0	0
Gene01288	52	11.05
Gene01289	1	0.14
Gene01290	130	22.32
Gene01291	0	0
Gene01292	243	11.26
Gene01293	46	19.88
Gene01294	5	6.6
Gene01295	1	0.1
Gene01296	307	49.43
Gene01297	109	13.05
Gene01298	110	36.68
Gene01299	23	5.11
Gene01300	16	2.95
Gene01301	0	0
Gene01302	1	0.11
Gene01303	204	59.56
Gene01304	1	0.25
Gene01305	100	13.01
Gene01306	0	0
Gene01307	24	2.38
Gene01308	0	0
Gene01309	32	14.55
Gene01310	241	20.87
Gene01311	0	0
Gene01312	0	0
Gene01313	0	0
Gene01314	528	34.57
Gene01315	116	7.2
Gene01316	0	0
Gene01317	0	0
Gene01318	7	0.9
Gene01319	0	0
Gene01320	158	10.38
Gene01321	2137	163.85
Gene01322	9	3.28
Gene01323	8	0.84
Gene01324	461	34.11
Gene01325	29.96	1.69
Gene01326	90	4.89
Gene01327	3	0.41
Gene01328	48	4.86
Gene01329	1205	68.43
Gene01330	285	22.3
Gene01331	1279	81.31
Gene01332	25	6
Gene01333	1542	153.87
Gene01334	549	46.47
Gene01335	25	21.89
Gene01336	78.18	19.08
Gene01337	176	9.08
Gene01338	33	3.98
Gene01339	157	17.2
Gene01340	120	6.47
Gene01341	45	12.45
Gene01342	4	15.23
Gene01343	174	18.53
Gene01344	11	5.04
Gene01345	44	39.99
Gene01346	0	0
Gene01347	0	0
Gene01348	737	34.26
Gene01349	52	8.98
Gene01350	63	57.99
Gene01351	0	0
Gene01352	0	0
Gene01353	64	5.68
Gene01354	0	0
Gene01355	1	0.38
Gene01356	403	21.99
Gene01357	24	1.72
Gene01358	246	35.59
Gene01359	7	1.04
Gene01360	44	15.37
Gene01361	184	9.65
Gene01362	344	106.28
Gene01363	237	7.26
Gene01364	0	0
Gene01365	290	19.07
Gene01366	199	8.74
Gene01367	188	14.88
Gene01368	37	19.86
Gene01369	115	11.42
Gene01370	4205	186.51
Gene01371	620	19.64
Gene01372	0	0
Gene01373	191	25.26
Gene01374	305	11.49
Gene01375	79	15.79
Gene01376	26	1.45
Gene01377	0	0
Gene01378	407	145.56
Gene01379	1	0.18
Gene01380	169	38.47
Gene01381	718	210.69
Gene01382	148	29.48
Gene01383	41	22.58
Gene01384	0	0
Gene01385	82	16.5
Gene01386	809	41.03
Gene01387	168	13.58
Gene01388	0	0
Gene01389	147	43.14
Gene01390	51	1.92
Gene01391	2	0.37
Gene01392	92	3.81
Gene01393	86	10.8
Gene01394	86	3.17
Gene01395	0	0
Gene01396	73	12.64
Gene01397	672	31.09
Gene01398	52	2.06
Gene01399	42	21.8
Gene01400	192	50.94
Gene01401	45	7.16
Gene01402	0	0
Gene01403	115	8
Gene01404	0	0
Gene01405	24	3.34
Gene01406	59	6.01
Gene01407	0	0
Gene01408	1	0.97
Gene01409	29	14.12
Gene01410	242	14.01
Gene01411	0	0
Gene01412	151	7.02
Gene01413	62	7.73
Gene01414	86	9.74
Gene01415	193	23.45
Gene01416	1	1.24
Gene01417	109	23.69
Gene01418	176	17.41
Gene01419	14	0.65
Gene01420	0	0
Gene01421	3	8.2
Gene01422	369	39.6
Gene01423	14	2.38
Gene01424	1	0.25
Gene01425	804	84.68
Gene01426	3	3.39
Gene01427	74	4.32
Gene01428	58	7.5
Gene01429	58	4.72
Gene01430	736	32.93
Gene01431	0	0
Gene01432	2362	149.32
Gene01433	0	0
Gene01434	4	0.63
Gene01435	39	10.21
Gene01436	100	6.18
Gene01437	0	0
Gene01438	54	4.02
Gene01439	602	22.78
Gene01440	10	1.11
Gene01441	95	4.06
Gene01442	2	2.64
Gene01443	114	5.35
Gene01444	393	19.9
Gene01445	574.05	110.86
Gene01446	87	9.59
Gene01447	0	0
Gene01448	0	0
Gene01449	24	2.61
Gene01450	32	4.28
Gene01451	75	25.01
Gene01452	2	10.94
Gene01453	298	30
Gene01454	0	0
Gene01455	574	33.19
Gene01456	60	4.49
Gene01457	0	0
Gene01458	3	0.28
Gene01459	80	17.06
Gene01460	80	31.23
Gene01461	0	0
Gene01462	0	0
Gene01463	255	56.92
Gene01464	8	10.91
Gene01465	1592	98.03
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	94	24.06
Gene01470	0	0
Gene01471	67	12.98
Gene01472	0	0
Gene01473	4	13.94
Gene01474	4	0.93
Gene01475	263	45.97
Gene01476	0	0
Gene01477	200	22.44
Gene01478	14	0.64
Gene01479	63	8.39
Gene01480	471	19.23
Gene01481	0	0
Gene01482	105	8.32
Gene01483	75	5.2
Gene01484	53	7.83
Gene01485	163	19.68
Gene01486	123	21.37
Gene01487	99	4.75
Gene01488	0	0
Gene01489	110	14.38
Gene01490	0	0
Gene01491	9	5.97
Gene01492	0	0
Gene01493	441	32.04
Gene01494	21	4.6
Gene01495	3	0.43
Gene01496	1	0.19
Gene01497	372	31.49
Gene01498	140	25.25
Gene01499	1347	81.79
Gene01500	6	0.53
Gene01501	137	19.97
Gene01502	5	0.92
Gene01503	58	10.39
Gene01504	27	8.25
Gene01505	332	67.54
Gene01506	250	10.76
Gene01507	537.64	13.33
Gene01508	0	0
Gene01509	140	16.48
Gene01510	258	30.76
Gene01511	769	56.82
Gene01512	151	4.53
Gene01513	10	28.04
Gene01514	0	0
Gene01515	687	28.58
Gene01516	5013.97	186.13
Gene01517	263	51.84
Gene01518	3	3.34
Gene01519	0	0
Gene01520	117	13.26
Gene01521	55	4.05
Gene01522	468.81	20.89
Gene01523	565	21.81
Gene01524	271	20.45
Gene01525	0	0
Gene01526	0	0
Gene01527	65	11.83
Gene01528	25	3.91
Gene01529	297	36.09
Gene01530	1.3	1.14
Gene01531	0	0
Gene01532	149	25.42
Gene01533	0	0
Gene01534	8	1.73
Gene01535	26	7.19
Gene01536	265	10.36
Gene01537	734	37.93
Gene01538	2077	101.28
Gene01539	26	10.85
Gene01540	44	1.61
Gene01541	0	0
Gene01542	0	0
Gene01543	13	2.28
Gene01544	0	0
Gene01545	0	0
Gene01546	383	31.58
Gene01547	13	18.97
Gene01548	65	17.09
Gene01549	53	14.26
Gene01550	16	1.59
Gene01551	0	0
Gene01552	77	84.52
Gene01553	9	0.38
Gene01554	239	12.64
Gene01555	0	0
Gene01556	1	1.32
Gene01557	357.84	17.31
Gene01558	106	18.42
Gene01559	49	4.2
Gene01560	0	0
Gene01561	90	6.42
Gene01562	39	14.74
Gene01563	152	11.1
Gene01564	17	5.45
Gene01565	58.51	9.24
Gene01566	486	33.08
Gene01567	0	0
Gene01568	28	4.88
Gene01569	20	2.15
Gene01570	0	0
Gene01571	183	24.2
Gene01572	43	12.81
Gene01573	3	165.51
Gene01574	36	81.27
Gene01575	64	6.22
Gene01576	0	0
Gene01577	71	6.66
Gene01578	0.23	0.07
Gene01579	79	68.32
Gene01580	3	0.49
Gene01581	383	19.37
Gene01582	0	0
Gene01583	0	0
Gene01584	79	6.6
Gene01585	39	8.02
Gene01586	10	1.99
Gene01587	41	34.61
Gene01588	0	0
Gene01589	25	11.12
Gene01590	348	54.04
Gene01591	24	1
Gene01592	26	31.2
Gene01593	13	1.2
Gene01594	0	0
Gene01595	0	0
Gene01596	1	1.69
Gene01597	89	16.05
Gene01598	189	8.18
Gene01599	360	19.51
Gene01600	180	8.17
Gene01601	0	0
Gene01602	141	16.13
Gene01603	0	0
Gene01604	1352	50.19
Gene01605	113	14.06
Gene01606	22	7.87
Gene01607	0	0
Gene01608	0	0
Gene01609	3	0.09
Gene01610	560	42.48
Gene01611	368.64	107.63
Gene01612	828	48.57
Gene01613	419	44.21
Gene01614	0	0
Gene01615	2	70.5
Gene01616	28	5.97
Gene01617	29.52	1.28
Gene01618	1	0.12
Gene01619	121	20.65
Gene01620	61	2.38
Gene01621	130	17.6
Gene01622	449	370.15
Gene01623	123.26	5.61
Gene01624	1	0.44
Gene01625	11	11.26
Gene01626	70	17.15
Gene01627	2	0.55
Gene01628	459	48.8
Gene01629	0	0
Gene01630	6	19.22
Gene01631	146	10.2
Gene01632	90	10.14
Gene01633	691	27.4
Gene01634	153	9.72
Gene01635	2	0.15
Gene01636	0	0
Gene01637	2	10.55
Gene01638	4.4	0.19
Gene01639	58	2.97
Gene01640	548	12.02
Gene01641	7	2.98
Gene01642	0	0
Gene01643	33	2.62
Gene01644	190.36	67.67
Gene01645	31	17.84
Gene01646	97	11.86
Gene01647	216	23.36
Gene01648	142	19.41
Gene01649	123	18.9
Gene01650	0	0
Gene01651	103	19.3
Gene01652	15	2.33
Gene01653	8	3.29
Gene01654	40	6.23
Gene01655	556	54.06
Gene01656	5	0.46
Gene01657	127	12.41
Gene01658	1224	67.42
Gene01659	100	38.53
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	213	16.03
Gene01667	73	8.42
Gene01668	2295	68.13
Gene01669	0	0
Gene01670	94	8.49
Gene01671	5	0.7
Gene01672	0	0
Gene01673	0	0
Gene01674	388	75.96
Gene01675	2	1.3
Gene01676	0	0
Gene01677	0	0
Gene01678	22	2.44
Gene01679	94	8.87
Gene01680	11.08	0.78
Gene01681	0	0
Gene01682	0	0
Gene01683	13	2.5
Gene01684	105	14.25
Gene01685	287	14.24
Gene01686	136	6.95
Gene01687	0	0
Gene01688	13	61.86
Gene01689	24	7.91
Gene01690	1	0.11
Gene01691	1743	270.68
Gene01692	25	8.06
Gene01693	0	0
Gene01694	43	9.95
Gene01695	16	5.55
Gene01696	16	16.6
Gene01697	11	37.26
Gene01698	737	16.23
Gene01699	44	6.07
Gene01700	31	5.39
Gene01701	984	47.86
Gene01702	6	8.18
Gene01703	0	0
Gene01704	34	28.03
Gene01705	0	0
Gene01706	40	8.76
Gene01707	316	115.09
Gene01708	63	3.75
Gene01709	107	38.5
Gene01710	2	2.97
Gene01711	15	5.33
Gene01712	67	20.59
Gene01713	296	83.49
Gene01714	6	1.38
Gene01715	59.28	3.06
Gene01716	11	2.46
Gene01717	134	26.14
Gene01718	165	6.7
Gene01719	1193	72.99
Gene01720	1	0.07
Gene01721	2	0.46
Gene01722	6	3.48
Gene01723	0	0
Gene01724	5	0.32
Gene01725	3	3.55
Gene01726	156.5	57.7
Gene01727	816	216.5
Gene01728	97	3.9
Gene01729	5	8.77
Gene01730	10	1.84
Gene01731	186	24.77
Gene01732	1	0.93
Gene01733	75	33.35
Gene01734	13	11.38
Gene01735	2289	159.99
Gene01736	2	0.27
Gene01737	108	15.39
Gene01738	8	1.63
Gene01739	30	1.06
Gene01740	1739	1881.77
Gene01741	10	1.5
Gene01742	144	25.72
Gene01743	16	1.92
Gene01744	0	0
Gene01745	0	0
Gene01746	24	6.74
Gene01747	42	2.37
Gene01748	0	0
Gene01749	128	83.26
Gene01750	399	19.73
Gene01751	0	0
Gene01752	30	1.83
Gene01753	49	3
Gene01754	259	36
Gene01755	44	26.26
Gene01756	118	4.77
Gene01757	46	5.81
Gene01758	0	0
Gene01759	1	0.33
Gene01760	90	4.56
Gene01761	425	31.32
Gene01762	92	4.09
Gene01763	16	1.83
Gene01764	37	15.13
Gene01765	44	9.01
Gene01766	224	21.34
Gene01767	0	0
Gene01768	6	0.24
Gene01769	631.35	50.3
Gene01770	45	7.41
Gene01771	84	7.55
Gene01772	0	0
Gene01773	233	5.53
Gene01774	1	0.05
Gene01775	384	125.92
Gene01776	233	45.15
Gene01777	0	0
Gene01778	37	16.1
Gene01779	0	0
Gene01780	695	58.31
Gene01781	219	8.1
Gene01782	2	0.42
Gene01783	0	0
Gene01784	82	9.2
Gene01785	85	5.95
Gene01786	39	12.24
Gene01787	173	15.57
Gene01788	0	0
Gene01789	210	17.34
Gene01790	110	12.22
Gene01791	0	0
Gene01792	30	17.42
Gene01793	442	329.02
Gene01794	153	10.85
Gene01795	121	9.83
Gene01796	0	0
Gene01797	144	25.41
Gene01798	22	2.92
Gene01799	23	1.63
Gene01800	0	0
Gene01801	0	0
Gene01802	32	5.58
Gene01803	0	0
Gene01804	284	24.85
Gene01805	0	0
Gene01806	5	0.53
Gene01807	232	141.08
Gene01808	2	2.97
Gene01809	255	16.54
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	258	22.75
Gene01816	277	16.78
Gene01817	0	0
Gene01818	82	54.41
Gene01819	68	12.66
Gene01820	0	0
Gene01821	0	0
Gene01822	7	1.02
Gene01823	87	5.04
Gene01824	560	51.21
Gene01825	0	0
Gene01826	18	1.57
Gene01827	72	23.35
Gene01828	82	3.63
Gene01829	0	0
Gene01830	1	1.16
Gene01831	0	0
Gene01832	0	0
Gene01833	0	0
Gene01834	0	0
Gene01835	0	0
Gene01836	526	76.87
Gene01837	731	30.61
Gene01838	22	13.51
Gene01839	121	13.65
Gene01840	0	0
Gene01841	0	0
Gene01842	539	19.12
Gene01843	2	11.77
Gene01844	658	67.8
Gene01845	18	1.45
Gene01846	14	2.14
Gene01847	85	20.92
Gene01848	723	54.48
Gene01849	0	0
Gene01850	276.34	108.57
Gene01851	25	4.25
Gene01852	2	6.97
Gene01853	4	0.53
Gene01854	160	9.98
Gene01855	7	1.62
Gene01856	6386	623.05
Gene01857	112	14.31
Gene01858	205	24.49
Gene01859	136	10.17
Gene01860	0	0
Gene01861	5	1.23
Gene01862	5	1.1
Gene01863	58	9.87
Gene01864	4	0.66
Gene01865	0	0
Gene01866	1464	83.97
Gene01867	44	1.43
Gene01868	5	0.82
Gene01869	0	0
Gene01870	0	0
Gene01871	0	0
Gene01872	0	0
Gene01873	216	11.09
Gene01874	81.67	16.98
Gene01875	6	2.4
Gene01876	55.15	16.95
Gene01877	165	18.77
Gene01878	19	0.9
Gene01879	1	0
Gene01880	9	3.47
Gene01881	383	34.42
Gene01882	0	0
Gene01883	331	33.32
Gene01884	20	10.74
Gene01885	19	5.78
Gene01886	0	0
Gene01887	2	1.19
Gene01888	285	20.22
Gene01889	35	10.76
Gene01890	861	19.12
Gene01891	114	13.2
Gene01892	0	0
Gene01893	18	22.99
Gene01894	6	2.79
Gene01895	0	0
Gene01896	0	0
Gene01897	0	0
Gene01898	93	14.56
Gene01899	156	34.42
Gene01900	50	11.25
Gene01901	5	0.89
Gene01902	272	12.93
Gene01903	1	0.13
Gene01904	0	0
Gene01905	2	0.07
Gene01906	148	7.05
Gene01907	496	29.03
Gene01908	384	16.49
Gene01909	0	0
Gene01910	31	9.14
Gene01911	46	23.69
Gene01912	4	4.33
Gene01913	861	120.57
Gene01914	215	10.02
Gene01915	254	34.06
Gene01916	0	0
Gene01917	10	2.12
Gene01918	86	19.89
Gene01919	5	2.71
Gene01920	0	0
Gene01921	23	0.79
Gene01922	51	6.62
Gene01923	0	0
Gene01924	69	13.6
Gene01925	19	3.43
Gene01926	37	7.75
Gene01927	174	21.56
Gene01928	0	0
Gene01929	1220	160.58
Gene01930	34	13.72
Gene01931	17	13.08
Gene01932	64	12.49
Gene01933	12	2.12
Gene01934	65	26.94
Gene01935	0	0
Gene01936	1	0.89
Gene01937	27	6.03
Gene01938	712	36.14
Gene01939	31	25.56
Gene01940	180	24.37
Gene01941	61	9.27
Gene01942	9	2.53
Gene01943	95	10.47
Gene01944	0	0
Gene01945	16	0.86
Gene01946	1504	55.76
Gene01947	1475	97.24
Gene01948	0	0
Gene01949	30	8.67
Gene01950	0	0
Gene01951	0	0
Gene01952	331	56.31
Gene01953	86	22.92
Gene01954	359	37.81
Gene01955	2868	99.28
Gene01956	15	8.95
Gene01957	176	6.07
Gene01958	3	1.05
Gene01959	401	64.02
Gene01960	707	54.8
Gene01961	3	1.31
Gene01962	0	0
Gene01963	0	0
Gene01964	24	1.05
Gene01965	85	18.9
Gene01966	20	1.39
Gene01967	166	21.31
Gene01968	8	2.13
Gene01969	0	0
Gene01970	2	1.17
Gene01971	0	0
Gene01972	0	0
Gene01973	63	15.77
Gene01974	54	83.09
Gene01975	4	0.85
Gene01976	84	10.71
Gene01977	210	4.14
Gene01978	0	0
Gene01979	217.02	7.26
Gene01980	453	26.33
Gene01981	64	11.58
Gene01982	12	10.13
Gene01983	96	5.19
Gene01984	45	6.14
Gene01985	0	0
Gene01986	81	22.74
Gene01987	26	13.17
Gene01988	2	0.79
Gene01989	29	6.16
Gene01990	152	35.3
Gene01991	344	40.5
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	37	54.94
Gene01996	128	62.31
Gene01997	0	0
Gene01998	6	0.7
Gene01999	123	14.3
Gene02000	9	0.76
Gene02001	19	0.69
Gene02002	114	9.51
Gene02003	16	97.74
Gene02004	29	16.54
Gene02005	165	11.48
Gene02006	124	8.12
Gene02007	951.29	40.07
Gene02008	0	0
Gene02009	112	13
Gene02010	105	17.45
Gene02011	0	0
Gene02012	2	1.38
Gene02013	0	0
Gene02014	178	12.88
Gene02015	54	10.98
Gene02016	0	0
Gene02017	0	0
Gene02018	0	0
Gene02019	224	19.39
Gene02020	248	35.25
Gene02021	208	22.03
Gene02022	58	57.75
Gene02023	1439	100.83
Gene02024	1	14.34
Gene02025	153	16.48
Gene02026	2	0.32
Gene02027	218	16.81
Gene02028	52	5.67
Gene02029	536	38.8
Gene02030	42	24.39
Gene02031	66	3.62
Gene02032	15	5.67
Gene02033	7	1.22
Gene02034	0	0
Gene02035	5	1.36
Gene02036	1	0.58
Gene02037	775	34.81
Gene02038	40	7.86
Gene02039	48	26.44
Gene02040	25	13.42
Gene02041	1410	127.92
Gene02042	0	0
Gene02043	47	20.03
Gene02044	11	4.01
Gene02045	85	6.19
Gene02046	5	1.7
Gene02047	0	0
Gene02048	190	21.57
Gene02049	367	21.68
Gene02050	48	10.47
Gene02051	0	0
Gene02052	5024	410.64
Gene02053	23	4.19
Gene02054	27	3.88
Gene02055	38.97	4.29
Gene02056	396	22.9
Gene02057	320	33.46
Gene02058	37	7.12
Gene02059	39	7.33
Gene02060	0	0
Gene02061	89	12.13
Gene02062	83	10.85
Gene02063	323.33	6.26
Gene02064	145	16.01
Gene02065	0	0
Gene02066	116	22.25
Gene02067	44	6.13
Gene02068	81	38.53
Gene02069	276	34.27
Gene02070	18	1.8
Gene02071	0	0
Gene02072	684	29.29
Gene02073	57	17.61
Gene02074	3160	432.93
Gene02075	471	224.02
Gene02076	365	31.46
Gene02077	80	10.96
Gene02078	27	22
Gene02079	0	0
Gene02080	142	35.71
Gene02081	2	0.15
Gene02082	62	8.7
Gene02083	2599	164.67
Gene02084	10	3.62
Gene02085	0	0
Gene02086	209	17.69
Gene02087	0	0
Gene02088	0	0
Gene02089	1207.23	102.35
Gene02090	47.04	4.3
Gene02091	91	8.38
Gene02092	0	0
Gene02093	11	24.83
Gene02094	1	0.25
Gene02095	1493	645.17
Gene02096	0	0
Gene02097	158	9.19
Gene02098	69	11.14
Gene02099	0	0
Gene02100	360	25.22
Gene02101	0	0
Gene02102	0	0
Gene02103	15	4.04
Gene02104	12	4.22
Gene02105	0	0
Gene02106	3	0.64
Gene02107	3.91	5.25
Gene02108	24	5.02
Gene02109	36	2.67
Gene02110	0	0
Gene02111	0	0
Gene02112	92	11.97
Gene02113	333	76.41
Gene02114	568	41.75
Gene02115	7	1.8
Gene02116	0	0
Gene02117	1	0.04
Gene02118	13	0.66
Gene02119	63	1.97
Gene02120	0	0
Gene02121	34	4.06
Gene02122	179	15.89
Gene02123	0	0
Gene02124	1	1.86
Gene02125	1298	64.96
Gene02126	10	20.23
Gene02127	56	26.63
Gene02128	29	11.86
Gene02129	23	2.19
Gene02130	96	10.15
Gene02131	0	0
Gene02132	78	37.97
Gene02133	0	0
Gene02134	96	6.92
Gene02135	146	20.86
Gene02136	63	8.45
Gene02137	119	22.53
Gene02138	1374	56.78
Gene02139	0	0
Gene02140	0	0
Gene02141	0	0
Gene02142	3	4.45
Gene02143	0	0
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	335	69.63
Gene02148	23	5.5
Gene02149	129	10.59
Gene02150	0	0
Gene02151	126	12.84
Gene02152	15	0.52
Gene02153	10	4.87
Gene02154	4	4.39
Gene02155	48	6.16
Gene02156	402	28.7
Gene02157	1480	37.4
Gene02158	0	0
Gene02159	5	0.76
Gene02160	126	6.51
Gene02161	71	4.86
Gene02162	426	16.57
Gene02163	20	3.97
Gene02164	51	18.92
Gene02165	59	7.42
Gene02166	30	6.52
Gene02167	5	0.88
Gene02168	2	0.77
Gene02169	69	13.74
Gene02170	39	12.37
Gene02171	10	0.65
Gene02172	487	19.98
Gene02173	105	23.44
Gene02174	2	0.92
Gene02175	11	2.34
Gene02176	531	15.45
Gene02177	86	31.32
Gene02178	179	10.42
Gene02179	40	4.18
Gene02180	14	3.25
Gene02181	258	26.93
Gene02182	46	16.75
Gene02183	1029	58.37
Gene02184	443	32.39
Gene02185	86	9.55
Gene02186	122	14.36
Gene02187	0	0
Gene02188	0	0
Gene02189	1	0.19
Gene02190	179	22.18
Gene02191	188	19.8
Gene02192	0	0
Gene02193	142.2	6.28
Gene02194	1	0.13
Gene02195	7	1.61
Gene02196	127	14.56
Gene02197	338	35.02
Gene02198	1	0.12
Gene02199	11	1.54
Gene02200	548	47.38
Gene02201	241	12
Gene02202	589	42.47
Gene02203	179	5.26
Gene02204	363	19.49
Gene02205	50	18.9
Gene02206	194	20.21
Gene02207	37	1.89
Gene02208	0	0
Gene02209	63	19.06
Gene02210	16	23.76
Gene02211	396.01	27.88
Gene02212	365	19.23
Gene02213	1	0.18
Gene02214	15	5.56
Gene02215	70	7.81
Gene02216	60	22.26
Gene02217	1	0.06
Gene02218	0	0
Gene02219	66	6.31
Gene02220	0	0
Gene02221	22	10.15
Gene02222	61	6.03
Gene02223	1377	71.75
Gene02224	0	0
Gene02225	1	0.05
Gene02226	525	25.6
Gene02227	2	2.68
Gene02228	0	0
Gene02229	152	7.15
Gene02230	533	51.74
Gene02231	39	6.28
Gene02232	0	0
Gene02233	325	16.17
Gene02234	177	33.73
Gene02235	7	0.93
Gene02236	80	7.98
Gene02237	78	22.66
Gene02238	205	24.75
Gene02239	441	13.19
Gene02240	177	32.53
Gene02241	277	82.53
Gene02242	182	9.6
Gene02243	0	0
Gene02244	30	2.29
Gene02245	6	3.06
Gene02246	0	0
Gene02247	83.96	3.36
Gene02248	37	39.47
Gene02249	36	53.46
Gene02250	29	5.3
Gene02251	93	36.54
Gene02252	118	16.44
Gene02253	83	12.72
Gene02254	229	10.68
Gene02255	49	7.55
Gene02256	134	15.98
Gene02257	328	23.38
Gene02258	0	0
Gene02259	5	5.12
Gene02260	6	0.97
Gene02261	81	34.51
Gene02262	186	17.04
Gene02263	145	9.63
Gene02264	311	15.67
Gene02265	254	20.82
Gene02266	6213	551.37
Gene02267	3	0.37
Gene02268	8	1.63
Gene02269	49	10.45
Gene02270	51.64	7.73
Gene02271	1	0.29
Gene02272	27	21.74
Gene02273	1402	77.15
Gene02274	64	22.09
Gene02275	13	14.91
Gene02276	17	1.53
Gene02277	69	3.57
Gene02278	4	4.87
Gene02279	268	44.14
Gene02280	162	9.88
Gene02281	139	51.57
Gene02282	13	2.92
Gene02283	34	6.8
Gene02284	1	0.12
Gene02285	1	0.08
Gene02286	33	4.37
Gene02287	0	0
Gene02288	76	8.66
Gene02289	33	15.82
Gene02290	813	27.91
Gene02291	1976	84.42
Gene02292	0	0
Gene02293	0	0
Gene02294	1821.71	112.18
Gene02295	53	3.07
Gene02296	279	23.94
Gene02297	37	6.22
Gene02298	4	9.03
Gene02299	0	0
Gene02300	10	2.15
Gene02301	3	9.88
Gene02302	271	25.69
Gene02303	51	94.95
Gene02304	184	20.24
Gene02305	256	38.4
Gene02306	52	12.08
Gene02307	0	0
Gene02308	1	4.31
Gene02309	82	13.28
Gene02310	0	0
Gene02311	19	9.47
Gene02312	12	3.83
Gene02313	308	34.55
Gene02314	738.74	35.81
Gene02315	81	4.72
Gene02316	2	6.77
Gene02317	55	7.17
Gene02318	0	0
Gene02319	0	0
Gene02320	83	7.22
Gene02321	228	20.62
Gene02322	0	0
Gene02323	0	0
Gene02324	63	6.98
Gene02325	42	3.12
Gene02326	70	13.52
Gene02327	111.06	25.9
Gene02328	8	34.49
Gene02329	113	24.55
Gene02330	56	20.15
Gene02331	105	16
Gene02332	264	18.75
Gene02333	0	0
Gene02334	149	10.88
Gene02335	63	22.53
Gene02336	82	11.34
Gene02337	0	0
Gene02338	38	9.81
Gene02339	10	0.61
Gene02340	296	18.71
Gene02341	20	0.79
Gene02342	236	12.23
Gene02343	78	5.81
Gene02344	12	89.33
Gene02345	0	0
Gene02346	61	14.34
Gene02347	3	0.23
Gene02348	0	0
Gene02349	0	0
Gene02350	100	3.76
Gene02351	109	19.23
Gene02352	178	10.08
Gene02353	979	59.32
Gene02354	109	23.96
Gene02355	0	0
Gene02356	0	0
Gene02357	410	52.63
Gene02358	471	20.97
Gene02359	0	0
Gene02360	227	13.98
Gene02361	77	4.51
Gene02362	279	30.23
Gene02363	10.54	2.42
Gene02364	259	8.66
Gene02365	4	0.27
Gene02366	40	1.97
Gene02367	0	0
Gene02368	1	3.49
Gene02369	57.02	2.39
Gene02370	133	10
Gene02371	45	6.23
Gene02372	18	3.17
Gene02373	0	0
Gene02374	140	29.75
Gene02375	7.54	3.08
Gene02376	0	0
Gene02377	3	0.33
Gene02378	35	2.72
Gene02379	0	0
Gene02380	4	2.98
Gene02381	107	7.29
Gene02382	0	0
Gene02383	154	59.72
Gene02384	6050	164.28
Gene02385	225	50.62
Gene02386	0	0
Gene02387	81	3.07
Gene02388	0	0
Gene02389	133	54.38
