GeneID	ExpectedReadCount	TPM
Gene01197	32	2.75
Gene01198	36.72	1.96
Gene01199	20	2.91
Gene01200	2	15.06
Gene01201	18	4.44
Gene01202	3	1.77
Gene01203	48	4.78
Gene01204	14	48
Gene01205	11.74	5.54
Gene01206	280	20.34
Gene01207	31	3.89
Gene01208	111	16.98
Gene01209	157	17.79
Gene01210	0	0
Gene01211	19	1.11
Gene01212	0	0
Gene01213	20	4.01
Gene01214	66	21.85
Gene01215	0	0
Gene01216	185	19.12
Gene01217	4	2.71
Gene01218	27	8.33
Gene01219	16	2.98
Gene01220	341.21	21.29
Gene01221	0	0
Gene01222	453	99.36
Gene01223	0	0
Gene01224	3	0.39
Gene01225	12	1.39
Gene01226	0	0
Gene01227	0	0
Gene01228	32	6.38
Gene01229	1	0.06
Gene01230	0	0
Gene01231	543	23.56
Gene01232	73	7.39
Gene01233	278	72.54
Gene01234	0	0
Gene01235	78	16.78
Gene01236	0	0
Gene01237	125	22.63
Gene01238	1	0.83
Gene01239	22	1.13
Gene01240	155	37.95
Gene01241	0	0
Gene01242	0	0
Gene01243	67	20.86
Gene01244	40	1.97
Gene01245	0	0
Gene01246	137	7.99
Gene01247	279	39.54
Gene01248	46.77	4.81
Gene01249	132	17.66
Gene01250	2	0.3
Gene01251	0	0
Gene01252	316	25.31
Gene01253	47	7.81
Gene01254	2518	112.88
Gene01255	283	18.13
Gene01256	712	45.91
Gene01257	137	21.2
Gene01258	0	0
Gene01259	0	0
Gene01260	1028	58.94
Gene01261	272	31.72
Gene01262	929	124.56
Gene01263	13	18.27
Gene01264	76	16.4
Gene01265	0	0
Gene01266	10	1.01
Gene01267	6	17.07
Gene01268	0	0
Gene01269	0	0
Gene01270	0	0
Gene01271	2	0.41
Gene01272	254	17.89
Gene01273	58	6.13
Gene01274	336	26.65
Gene01275	0	0
Gene01276	0	0
Gene01277	36	3.29
Gene01278	42	24.56
Gene01279	267	20.36
Gene01280	19	0.85
Gene01281	226	38.62
Gene01282	1	0.06
Gene01283	10	17.3
Gene01284	179	16.3
Gene01285	0	0
Gene01286	290	8.53
Gene01287	0	0
Gene01288	26	6.48
Gene01289	0	0
Gene01290	115	23.19
Gene01291	1	0.13
Gene01292	177	9.67
Gene01293	33	16.81
Gene01294	3	5
Gene01295	0	0
Gene01296	245	46.34
Gene01297	76	10.7
Gene01298	82	32.12
Gene01299	20	5.22
Gene01300	13	2.81
Gene01301	0	0
Gene01302	0	0
Gene01303	130	44.54
Gene01304	1	0.29
Gene01305	83	12.7
Gene01306	0	0
Gene01307	20	2.34
Gene01308	1	0.9
Gene01309	30	16.09
Gene01310	146	14.88
Gene01311	0	0
Gene01312	0	0
Gene01313	0	0
Gene01314	492	37.95
Gene01315	95	6.95
Gene01316	0	0
Gene01317	0	0
Gene01318	87	13.19
Gene01319	0	0
Gene01320	115	8.9
Gene01321	1660	149.91
Gene01322	4	1.71
Gene01323	12	1.48
Gene01324	383	33.38
Gene01325	13.44	0.9
Gene01326	66	4.22
Gene01327	6	0.96
Gene01328	40	4.76
Gene01329	1109	74.22
Gene01330	314	28.94
Gene01331	1256	94.08
Gene01332	25	7.04
Gene01333	1274	149.63
Gene01334	513	51.14
Gene01335	14	14.91
Gene01336	54.66	15.65
Gene01337	126	7.66
Gene01338	26	3.69
Gene01339	127	16.37
Gene01340	86	5.46
Gene01341	40	12.99
Gene01342	3	17.19
Gene01343	108	13.54
Gene01344	15	8.11
Gene01345	25	27.72
Gene01346	1	0.22
Gene01347	0	0
Gene01348	573	31.41
Gene01349	43	8.72
Gene01350	38	42.72
Gene01351	0	0
Gene01352	0	0
Gene01353	44	4.6
Gene01354	0	0
Gene01355	0	0
Gene01356	363	23.34
Gene01357	21	1.77
Gene01358	178	30.26
Gene01359	5	0.87
Gene01360	74	30.36
Gene01361	168	10.39
Gene01362	324	117.5
Gene01363	179	6.46
Gene01364	0	0
Gene01365	225	17.44
Gene01366	169	8.75
Gene01367	188	17.52
Gene01368	32	20.36
Gene01369	103	12.03
Gene01370	4628	242.02
Gene01371	382	14.27
Gene01372	0	0
Gene01373	92	14.3
Gene01374	201	8.93
Gene01375	75	17.6
Gene01376	43	2.83
Gene01377	0	0
Gene01378	310	130.29
Gene01379	1	0.21
Gene01380	153	40.87
Gene01381	510	175.64
Gene01382	139	32.5
Gene01383	55	35.95
Gene01384	0	0
Gene01385	102	24.1
Gene01386	605	36.17
Gene01387	125	11.9
Gene01388	0	0
Gene01389	130	44.77
Gene01390	37	1.65
Gene01391	0	0
Gene01392	109	5.33
Gene01393	87	12.84
Gene01394	58	2.52
Gene01395	0	0
Gene01396	39	7.93
Gene01397	491	26.78
Gene01398	48	2.24
Gene01399	28	17.21
Gene01400	115	35.8
Gene01401	38	7.11
Gene01402	0	0
Gene01403	106	8.69
Gene01404	0	0
Gene01405	18	2.95
Gene01406	34	4.08
Gene01407	0	0
Gene01408	3	3.57
Gene01409	26	14.96
Gene01410	194	13.23
Gene01411	0	0
Gene01412	150	8.22
Gene01413	60	8.8
Gene01414	71	9.46
Gene01415	153	21.87
Gene01416	0	0
Gene01417	109	27.8
Gene01418	99	11.53
Gene01419	9	0.49
Gene01420	0	0
Gene01421	4	15.4
Gene01422	301	38.01
Gene01423	11	2.2
Gene01424	3	0.89
Gene01425	901	111.67
Gene01426	1	1.41
Gene01427	82	5.65
Gene01428	48	7.29
Gene01429	45	4.31
Gene01430	463	24.42
Gene01431	0	0
Gene01432	1940	144.52
Gene01433	0	0
Gene01434	2	0.37
Gene01435	42	12.9
Gene01436	105	7.64
Gene01437	0	0
Gene01438	45	3.95
Gene01439	527	23.52
Gene01440	12	1.57
Gene01441	88	4.43
Gene01442	1	1.67
Gene01443	158	8.75
Gene01444	281	16.77
Gene01445	373	84.57
Gene01446	49	6.35
Gene01447	0	0
Gene01448	0	0
Gene01449	22	2.82
Gene01450	17	2.67
Gene01451	74	28.98
Gene01452	1	8.94
Gene01453	221	26.18
Gene01454	0	0
Gene01455	481	32.78
Gene01456	46	4.05
Gene01457	0	0
Gene01458	2	0.22
Gene01459	61	15.27
Gene01460	78	35.82
Gene01461	0	0
Gene01462	0	0
Gene01463	215	56.32
Gene01464	4	6.92
Gene01465	1193	86.57
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	62	18.62
Gene01470	0	0
Gene01471	38	8.64
Gene01472	0	0
Gene01473	0	0
Gene01474	11	2.99
Gene01475	192	39.42
Gene01476	0	0
Gene01477	153	20.19
Gene01478	16	0.86
Gene01479	59	9.24
Gene01480	371	17.86
Gene01481	0	0
Gene01482	106	9.89
Gene01483	32	2.62
Gene01484	49	8.5
Gene01485	171	24.28
Gene01486	101	20.61
Gene01487	66	3.74
Gene01488	0	0
Gene01489	132	20.29
Gene01490	0	0
Gene01491	10	7.94
Gene01492	0	0
Gene01493	341	29.19
Gene01494	21	5.4
Gene01495	1	0.17
Gene01496	4	0.9
Gene01497	252	25.12
Gene01498	115	24.35
Gene01499	1171	83.79
Gene01500	7	0.72
Gene01501	109	18.67
Gene01502	11	2.37
Gene01503	36	7.58
Gene01504	24	8.61
Gene01505	255	60.89
Gene01506	183	9.29
Gene01507	367.64	10.76
Gene01508	0	0
Gene01509	117	16.2
Gene01510	202	28.33
Gene01511	554	48.22
Gene01512	66	2.34
Gene01513	7	27.78
Gene01514	0	0
Gene01515	485	23.79
Gene01516	4128.97	180.76
Gene01517	218	50.44
Gene01518	3	4.15
Gene01519	0	0
Gene01520	88	11.73
Gene01521	38	3.3
Gene01522	344.51	18.1
Gene01523	464	21.13
Gene01524	189	16.8
Gene01525	0	0
Gene01526	3	5
Gene01527	46	9.83
Gene01528	24	4.42
Gene01529	226	32.3
Gene01530	3.98	4.24
Gene01531	0	0
Gene01532	148	29.66
Gene01533	0	0
Gene01534	3	0.76
Gene01535	12	3.9
Gene01536	208	9.59
Gene01537	616	37.53
Gene01538	1613	92.72
Gene01539	19	9.34
Gene01540	35	1.51
Gene01541	0	0
Gene01542	0	0
Gene01543	26	5.35
Gene01544	9	1.24
Gene01545	0	0
Gene01546	345	33.5
Gene01547	10	18.66
Gene01548	55	16.97
Gene01549	56	17.68
Gene01550	7	0.82
Gene01551	0	0
Gene01552	46	62.62
Gene01553	3	0.15
Gene01554	301	18.76
Gene01555	0	0
Gene01556	0	0
Gene01557	326	18.6
Gene01558	86	17.55
Gene01559	69	6.97
Gene01560	0	0
Gene01561	68	5.71
Gene01562	22	9.78
Gene01563	135	11.61
Gene01564	26	9.79
Gene01565	60	11.13
Gene01566	389	31.19
Gene01567	0	0
Gene01568	38	7.78
Gene01569	7	0.88
Gene01570	0	0
Gene01571	175	27.21
Gene01572	62	21.68
Gene01573	0	0
Gene01574	22	67.64
Gene01575	61	6.98
Gene01576	0	0
Gene01577	57	6.3
Gene01578	0	0
Gene01579	62	65.18
Gene01580	3	0.58
Gene01581	334	19.91
Gene01582	0	0
Gene01583	0	0
Gene01584	75	7.38
Gene01585	45	10.86
Gene01586	8	1.87
Gene01587	30	30.73
Gene01588	0	0
Gene01589	11	5.77
Gene01590	96	17.52
Gene01591	29	1.43
Gene01592	38	57.05
Gene01593	14	1.52
Gene01594	0	0
Gene01595	0	0
Gene01596	0	0
Gene01597	77	16.31
Gene01598	146	7.45
Gene01599	346	22.1
Gene01600	151	8.09
Gene01601	0	0
Gene01602	97	13.06
Gene01603	0	0
Gene01604	1213	53.1
Gene01605	93	13.61
Gene01606	11	4.62
Gene01607	0	0
Gene01608	0	0
Gene01609	9	0.32
Gene01610	466	41.64
Gene01611	258.23	88.48
Gene01612	765	52.88
Gene01613	276	34.27
Gene01614	0	0
Gene01615	0	0
Gene01616	27	6.76
Gene01617	23.2	1.19
Gene01618	1	0.15
Gene01619	127	25.45
Gene01620	63	2.9
Gene01621	50	7.96
Gene01622	377	376.53
Gene01623	102.91	5.52
Gene01624	0	0
Gene01625	3	3.78
Gene01626	47	13.51
Gene01627	1	0.32
Gene01628	375	46.91
Gene01629	0	0
Gene01630	2	9.3
Gene01631	103	8.48
Gene01632	95	12.59
Gene01633	612	28.62
Gene01634	121	9.05
Gene01635	1	0.09
Gene01636	0	0
Gene01637	1	8.56
Gene01638	7	0.36
Gene01639	67	4.04
Gene01640	415	10.74
Gene01641	7	3.51
Gene01642	0	0
Gene01643	24	2.24
Gene01644	136.77	57.13
Gene01645	41	28.05
Gene01646	61	8.77
Gene01647	144	18.32
Gene01648	107	17.19
Gene01649	96	17.33
Gene01650	0	0
Gene01651	83	18.27
Gene01652	11	2.01
Gene01653	10	4.85
Gene01654	39	7.14
Gene01655	444	50.81
Gene01656	1	0.11
Gene01657	85	9.78
Gene01658	794	51.55
Gene01659	121	54.84
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	148	13.12
Gene01667	61	8.28
Gene01668	1879	65.8
Gene01669	0	0
Gene01670	71	7.55
Gene01671	0	0
Gene01672	0	0
Gene01673	0	0
Gene01674	295	67.8
Gene01675	1	0.78
Gene01676	0	0
Gene01677	0	0
Gene01678	20	2.61
Gene01679	69	7.66
Gene01680	8	0.67
Gene01681	0	0
Gene01682	0	0
Gene01683	6	1.36
Gene01684	84	13.4
Gene01685	237	13.86
Gene01686	115	6.93
Gene01687	0	0
Gene01688	6	45.18
Gene01689	15	5.81
Gene01690	1	0.13
Gene01691	1515	276.45
Gene01692	23	8.71
Gene01693	0	0
Gene01694	32	8.68
Gene01695	10	4.08
Gene01696	11	14.08
Gene01697	2	9.95
Gene01698	588	15.28
Gene01699	30	4.87
Gene01700	16	3.26
Gene01701	791	45.35
Gene01702	4	6.92
Gene01703	0	0
Gene01704	31	30.96
Gene01705	0	0
Gene01706	25	6.42
Gene01707	294	125.86
Gene01708	53	3.72
Gene01709	112	47.36
Gene01710	0	0
Gene01711	5	2.09
Gene01712	49	17.68
Gene01713	264	87.39
Gene01714	1	0.27
Gene01715	59	3.59
Gene01716	8	2.1
Gene01717	89	20.38
Gene01718	126	6.04
Gene01719	881	63.52
Gene01720	1	0.08
Gene01721	1	0.27
Gene01722	11	7.6
Gene01723	0	0
Gene01724	6	0.45
Gene01725	0	0
Gene01726	135.6	58.78
Gene01727	731	227.57
Gene01728	88	4.17
Gene01729	3	6.9
Gene01730	6	1.29
Gene01731	85	13.31
Gene01732	3	3.42
Gene01733	62	32.52
Gene01734	13	13.85
Gene01735	1780	146.57
Gene01736	0	0
Gene01737	59	9.88
Gene01738	9	2.15
Gene01739	33	1.38
Gene01740	888	1190
Gene01741	14	2.47
Gene01742	147	30.84
Gene01743	10	1.41
Gene01744	0	0
Gene01745	1	0.17
Gene01746	17	5.6
Gene01747	38	2.53
Gene01748	6	0.41
Gene01749	110	85.49
Gene01750	192	11.19
Gene01751	0	0
Gene01752	20	1.44
Gene01753	50	3.6
Gene01754	214	34.97
Gene01755	55	39.08
Gene01756	101	4.81
Gene01757	31	4.61
Gene01758	0	0
Gene01759	1	0.39
Gene01760	86	5.14
Gene01761	345	29.95
Gene01762	68	3.56
Gene01763	8	1.08
Gene01764	29	13.96
Gene01765	42	10.1
Gene01766	161	18.06
Gene01767	0	0
Gene01768	8	0.38
Gene01769	434.66	40.79
Gene01770	31	6
Gene01771	74	7.83
Gene01772	0	0
Gene01773	221	6.19
Gene01774	0	0
Gene01775	334	128.61
Gene01776	232	52.78
Gene01777	2	0.31
Gene01778	36	18.47
Gene01779	3	37.45
Gene01780	455	44.95
Gene01781	182	7.94
Gene01782	0	0
Gene01783	0	0
Gene01784	126	16.63
Gene01785	76	6.27
Gene01786	46	16.95
Gene01787	153	16.21
Gene01788	1	0.27
Gene01789	193	18.77
Gene01790	83	10.85
Gene01791	0	0
Gene01792	24	16.57
Gene01793	347	310.9
Gene01794	128	10.7
Gene01795	80	7.66
Gene01796	0	0
Gene01797	174	36.05
Gene01798	22	3.44
Gene01799	19	1.58
Gene01800	0	0
Gene01801	0	0
Gene01802	30	6.14
Gene01803	0	0
Gene01804	217	22.36
Gene01805	2	1.83
Gene01806	4	0.5
Gene01807	158	114.46
Gene01808	0	0
Gene01809	190	14.52
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	194	20.14
Gene01816	127	9.07
Gene01817	0	0
Gene01818	57	45.24
Gene01819	64	13.99
Gene01820	0	0
Gene01821	0	0
Gene01822	2	0.34
Gene01823	77	5.25
Gene01824	438	47.16
Gene01825	0	0
Gene01826	13	1.33
Gene01827	87	33.13
Gene01828	83	4.33
Gene01829	0	0
Gene01830	1	1.45
Gene01831	0	0
Gene01832	2	0.99
Gene01833	0	0
Gene01834	0	0
Gene01835	0	0
Gene01836	583	100.14
Gene01837	626	30.91
Gene01838	25	18.29
Gene01839	88	11.68
Gene01840	0	0
Gene01841	0	0
Gene01842	431	18.03
Gene01843	1	9.8
Gene01844	510	61.84
Gene01845	10	0.95
Gene01846	19	3.41
Gene01847	77	22.24
Gene01848	659	58.49
Gene01849	0	0
Gene01850	228.9	105.81
Gene01851	19	3.8
Gene01852	1	5.15
Gene01853	13	2.03
Gene01854	135	9.92
Gene01855	3	0.81
Gene01856	3471	398.6
Gene01857	83	12.47
Gene01858	212	29.79
Gene01859	107	9.42
Gene01860	1	9.36
Gene01861	7	2.02
Gene01862	15	3.88
Gene01863	49	9.79
Gene01864	3	0.59
Gene01865	0	0
Gene01866	1106	74.77
Gene01867	45	1.72
Gene01868	3	0.58
Gene01869	0	0
Gene01870	1	0.13
Gene01871	0	0
Gene01872	0	0
Gene01873	189	11.44
Gene01874	44.81	10.93
Gene01875	5	2.36
Gene01876	46.05	16.61
Gene01877	160	21.41
Gene01878	20	1.12
Gene01879	0	0
Gene01880	7	3.17
Gene01881	298	31.53
Gene01882	0	0
Gene01883	256	30.33
Gene01884	13	8.27
Gene01885	23	8.21
Gene01886	0	0
Gene01887	3	2.13
Gene01888	223	18.64
Gene01889	35	12.63
Gene01890	680	17.82
Gene01891	73	9.95
Gene01892	1	2.85
Gene01893	10	16.09
Gene01894	12	6.59
Gene01895	0	0
Gene01896	0	0
Gene01897	0	0
Gene01898	93	17.11
Gene01899	138	35.73
Gene01900	57	15.05
Gene01901	1	0.21
Gene01902	211	11.83
Gene01903	0	0
Gene01904	0	0
Gene01905	0	0
Gene01906	133	7.47
Gene01907	365	25.18
Gene01908	318	16.1
Gene01909	4	0.16
Gene01910	22	7.61
Gene01911	41	24.99
Gene01912	3	4.02
Gene01913	697	114.73
Gene01914	153	8.41
Gene01915	216	34.06
Gene01916	0	0
Gene01917	9	2.24
Gene01918	69	18.73
Gene01919	5	3.21
Gene01920	0	0
Gene01921	47	1.9
Gene01922	28	4.27
Gene01923	0	0
Gene01924	69	15.97
Gene01925	20	4.24
Gene01926	8	1.97
Gene01927	133	19.38
Gene01928	0	0
Gene01929	819	126.75
Gene01930	24	11.4
Gene01931	14	12.99
Gene01932	47	10.76
Gene01933	13	2.7
Gene01934	63	30.75
Gene01935	0	0
Gene01936	0	0
Gene01937	30	7.86
Gene01938	569	34.05
Gene01939	23	22.97
Gene01940	163	25.94
Gene01941	62	11.07
Gene01942	3	0.99
Gene01943	69	8.95
Gene01944	0	0
Gene01945	17	1.08
Gene01946	1218	53.25
Gene01947	1233	95.78
Gene01948	1	0.07
Gene01949	28	9.5
Gene01950	0	0
Gene01951	0	0
Gene01952	341	68.14
Gene01953	61	19.08
Gene01954	299	37.06
Gene01955	2258	92.19
Gene01956	7	4.97
Gene01957	120	4.88
Gene01958	0	0
Gene01959	393	73.71
Gene01960	643	58.7
Gene01961	4	2.05
Gene01962	0	0
Gene01963	0	0
Gene01964	15	0.77
Gene01965	64	16.7
Gene01966	30	2.46
Gene01967	116	17.51
Gene01968	2	0.63
Gene01969	2	0.32
Gene01970	2	1.39
Gene01971	0	0
Gene01972	0	0
Gene01973	62	18.21
Gene01974	47	93.11
Gene01975	2	0.5
Gene01976	73	10.94
Gene01977	162	3.77
Gene01978	0	0
Gene01979	204	8.05
Gene01980	392	26.85
Gene01981	49	10.41
Gene01982	9	9.22
Gene01983	67	4.27
Gene01984	24	3.85
Gene01985	0	0
Gene01986	66	21.74
Gene01987	35	20.98
Gene01988	1	0.46
Gene01989	22	5.49
Gene01990	139	37.88
Gene01991	239	33.1
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	29	55.2
Gene01996	118	67.9
Gene01997	0	0
Gene01998	8	1.1
Gene01999	105	14.36
Gene02000	5	0.5
Gene02001	7	0.3
Gene02002	72	7.07
Gene02003	9	92.38
Gene02004	31	21.01
Gene02005	153	12.54
Gene02006	97	7.48
Gene02007	709.89	35.26
Gene02008	0	0
Gene02009	119	16.25
Gene02010	72	14.05
Gene02011	0	0
Gene02012	0	0
Gene02013	0	0
Gene02014	114	9.72
Gene02015	42	10.03
Gene02016	0	0
Gene02017	0	0
Gene02018	0	0
Gene02019	226	23.04
Gene02020	230	38.42
Gene02021	163	20.32
Gene02022	38	46.51
Gene02023	1339	110.53
Gene02024	0	0
Gene02025	115	14.58
Gene02026	1	0.19
Gene02027	165	14.98
Gene02028	36	4.62
Gene02029	408	34.79
Gene02030	16	11.05
Gene02031	53	3.43
Gene02032	8	3.56
Gene02033	2	0.41
Gene02034	0	0
Gene02035	3	0.96
Gene02036	3	2.05
Gene02037	549	29.07
Gene02038	38	8.76
Gene02039	32	20.91
Gene02040	23	14.64
Gene02041	960	102.54
Gene02042	0	0
Gene02043	17	8.53
Gene02044	9	3.85
Gene02045	57	4.89
Gene02046	7	2.79
Gene02047	0	0
Gene02048	147	19.63
Gene02049	266	18.52
Gene02050	38	9.73
Gene02051	0	0
Gene02052	3978	382.9
Gene02053	20	4.28
Gene02054	24	4.05
Gene02055	30.48	3.95
Gene02056	352	23.99
Gene02057	275	33.83
Gene02058	19	4.29
Gene02059	39	8.61
Gene02060	0	0
Gene02061	86	13.79
Gene02062	53	8.15
Gene02063	250.02	5.71
Gene02064	138	17.93
Gene02065	0	0
Gene02066	94	21.17
Gene02067	51	8.35
Gene02068	71	39.89
Gene02069	200	29.2
Gene02070	4.98	0.58
Gene02071	0	0
Gene02072	622	31.4
Gene02073	37	13.42
Gene02074	2842	457.74
Gene02075	375	210.68
Gene02076	258	26.18
Gene02077	70	11.27
Gene02078	18	17.75
Gene02079	1	0.15
Gene02080	107	31.57
Gene02081	0	0
Gene02082	32	5.28
Gene02083	2390	178.43
Gene02084	8	3.4
Gene02085	0	0
Gene02086	174	17.34
Gene02087	2	0.23
Gene02088	0	0
Gene02089	983.59	98.19
Gene02090	45.46	4.89
Gene02091	77	8.34
Gene02092	0	0
Gene02093	2	6.15
Gene02094	0	0
Gene02095	1282	652.95
Gene02096	0	0
Gene02097	165	11.31
Gene02098	55	10.43
Gene02099	0	0
Gene02100	299	24.68
Gene02101	0	0
Gene02102	0	0
Gene02103	7	2.21
Gene02104	11	4.54
Gene02105	3.55	1.11
Gene02106	3.45	0.87
Gene02107	3.73	6.33
Gene02108	26	6.39
Gene02109	18	1.57
Gene02110	0	0
Gene02111	0	0
Gene02112	83	12.7
Gene02113	230	61.93
Gene02114	512	44.33
Gene02115	5	1.51
Gene02116	0	0
Gene02117	0	0
Gene02118	12	0.72
Gene02119	60	2.21
Gene02120	0	0
Gene02121	44	6.18
Gene02122	203	21.21
Gene02123	0	0
Gene02124	0	0
Gene02125	998	58.88
Gene02126	8	21.66
Gene02127	49	27.53
Gene02128	27	13
Gene02129	10	1.12
Gene02130	33	4.11
Gene02131	0	0
Gene02132	80	46.03
Gene02133	0	0
Gene02134	77	6.54
Gene02135	105	17.63
Gene02136	71	11.19
Gene02137	98	21.78
Gene02138	1059	51.61
Gene02139	0	0
Gene02140	0	0
Gene02141	0	0
Gene02142	0	0
Gene02143	0	0
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	267	65.14
Gene02148	25	7.01
Gene02149	102	9.86
Gene02150	0	0
Gene02151	104	12.48
Gene02152	17	0.7
Gene02153	7	4.03
Gene02154	0	0
Gene02155	35	5.28
Gene02156	298	25.06
Gene02157	1254	37.39
Gene02158	0	0
Gene02159	4	0.71
Gene02160	116	7.07
Gene02161	60	4.84
Gene02162	357	16.38
Gene02163	24	5.59
Gene02164	49	21.37
Gene02165	54	7.99
Gene02166	19	4.85
Gene02167	5	1.03
Gene02168	1	0.45
Gene02169	50	11.69
Gene02170	24	8.94
Gene02171	8	0.61
Gene02172	374	18.09
Gene02173	65	17.03
Gene02174	1	0.54
Gene02175	5	1.25
Gene02176	493	16.92
Gene02177	67	28.68
Gene02178	79	5.42
Gene02179	37	4.55
Gene02180	7	1.91
Gene02181	163	20.02
Gene02182	29	12.41
Gene02183	693	46.33
Gene02184	451	38.85
Gene02185	60	7.84
Gene02186	72	9.97
Gene02187	0	0
Gene02188	0	0
Gene02189	0	0
Gene02190	86	12.53
Gene02191	193	23.92
Gene02192	0	0
Gene02193	128.49	6.69
Gene02194	1	0.15
Gene02195	4	1.08
Gene02196	86	11.6
Gene02197	309	37.67
Gene02198	0	0
Gene02199	23	3.78
Gene02200	408	41.53
Gene02201	185	10.86
Gene02202	391	33.21
Gene02203	137	4.75
Gene02204	237	15
Gene02205	39	17.34
Gene02206	157	19.25
Gene02207	22	1.32
Gene02208	0	0
Gene02209	43	15.27
Gene02210	14	26.65
Gene02211	302.72	25.11
Gene02212	324	20.12
Gene02213	1	0.21
Gene02214	13	5.67
Gene02215	79	10.36
Gene02216	52	22.68
Gene02217	0	0
Gene02218	0	0
Gene02219	61	6.86
Gene02220	0	0
Gene02221	22	11.98
Gene02222	57	6.64
Gene02223	1185	72.79
Gene02224	0	0
Gene02225	0	0
Gene02226	271	15.58
Gene02227	0	0
Gene02228	0	0
Gene02229	139	7.71
Gene02230	384	43.87
Gene02231	35	6.62
Gene02232	0	0
Gene02233	224	13.13
Gene02234	139	31.1
Gene02235	0	0
Gene02236	88	10.34
Gene02237	77	26.25
Gene02238	152	21.59
Gene02239	321	11.32
Gene02240	177	38.2
Gene02241	249	87.07
Gene02242	182	11.31
Gene02243	0	0
Gene02244	20	1.8
Gene02245	2	1.21
Gene02246	0	0
Gene02247	44.43	2.1
Gene02248	27	35.63
Gene02249	26	49.49
Gene02250	23	4.93
Gene02251	73	33.75
Gene02252	104	17.04
Gene02253	68	12.24
Gene02254	174	9.57
Gene02255	34	6.15
Gene02256	103	14.44
Gene02257	311	26.12
Gene02258	0	0
Gene02259	5	6.3
Gene02260	7	1.33
Gene02261	70	35.14
Gene02262	110	11.86
Gene02263	106	8.29
Gene02264	106	6.3
Gene02265	237	22.88
Gene02266	6796	710.08
Gene02267	0	0
Gene02268	14	3.35
Gene02269	38	9.51
Gene02270	32	5.63
Gene02271	1	0.34
Gene02272	19	18.51
Gene02273	1238	80.3
Gene02274	49	19.87
Gene02275	9	12.86
Gene02276	16	1.7
Gene02277	48	2.92
Gene02278	9	13.74
Gene02279	185	35.8
Gene02280	143	10.28
Gene02281	113	49.29
Gene02282	13	3.43
Gene02283	25	5.87
Gene02284	3	0.42
Gene02285	0	0
Gene02286	36	5.61
Gene02287	0	0
Gene02288	62	8.31
Gene02289	26	14.72
Gene02290	617	24.98
Gene02291	1191	60
Gene02292	0	0
Gene02293	0	0
Gene02294	1933.69	140.31
Gene02295	52	3.55
Gene02296	231	23.34
Gene02297	19	3.75
Gene02298	3	9.22
Gene02299	0	0
Gene02300	11	2.77
Gene02301	4	19.23
Gene02302	173	19.31
Gene02303	32	78.74
Gene02304	132	17.09
Gene02305	216	38.07
Gene02306	49	13.35
Gene02307	0	0
Gene02308	2	13.34
Gene02309	63	11.98
Gene02310	0	0
Gene02311	14	8.25
Gene02312	17	6.37
Gene02313	226	29.83
Gene02314	577.72	33.01
Gene02315	61	4.19
Gene02316	0	0
Gene02317	24	3.68
Gene02318	0	0
Gene02319	0	0
Gene02320	58	5.94
Gene02321	179	19.06
Gene02322	0	0
Gene02323	0	0
Gene02324	39	5.09
Gene02325	42	3.67
Gene02326	66	14.96
Gene02327	90	24.62
Gene02328	6	40.02
Gene02329	88	22.44
Gene02330	36	15.22
Gene02331	59	10.57
Gene02332	204	17.07
Gene02333	2	0.28
Gene02334	124	10.67
Gene02335	47	19.75
Gene02336	62	10.08
Gene02337	0	0
Gene02338	22	6.67
Gene02339	9	0.64
Gene02340	222	16.54
Gene02341	3	0.14
Gene02342	472	28.83
Gene02343	50	4.39
Gene02344	10	131.42
Gene02345	0	0
Gene02346	50	13.79
Gene02347	1	0.09
Gene02348	0	0
Gene02349	0	0
Gene02350	79	3.5
Gene02351	92	19.06
Gene02352	194	12.95
Gene02353	798	56.98
Gene02354	79	20.38
Gene02355	0	0
Gene02356	1	9.36
Gene02357	304	45.89
Gene02358	425	22.31
Gene02359	0	0
Gene02360	202	14.66
Gene02361	70	4.83
Gene02362	316	40.28
Gene02363	10.6	2.85
Gene02364	167	6.58
Gene02365	3	0.23
Gene02366	68	3.95
Gene02367	0	0
Gene02368	0	0
Gene02369	16	0.79
Gene02370	115	10.18
Gene02371	35	5.69
Gene02372	31	6.4
Gene02373	0	0
Gene02374	87	21.69
Gene02375	14.13	6.8
Gene02376	0	0
Gene02377	8	1.04
Gene02378	20	1.83
Gene02379	0	0
Gene02380	2	1.79
Gene02381	72	5.78
Gene02382	0	0
Gene02383	129	58.85
Gene02384	3180	101.86
Gene02385	175	46.2
Gene02386	0	0
Gene02387	89	3.97
Gene02388	0	0
Gene02389	109	52.47
Gene02390	390	22.23
Gene02391	0	0
Gene02392	3	1.29
Gene02393	8	34.87
Gene02394	191	11.96
Gene02395	8	11.43
Gene02396	0	0
Gene02397	73	25.27
Gene02398	29	2.73
Gene02399	0	0
Gene02400	10	1.84
Gene02401	18	1.6
