GeneID	ExpectedReadCount	TPM
Gene00102	287	7.13
Gene00103	12	1.33
Gene00104	0	0
Gene00105	7	0.2
Gene00106	0	0
Gene00107	0	0
Gene00108	0	0
Gene00109	0	0
Gene00110	684	14.05
Gene00111	46	5.24
Gene00112	18	3.39
Gene00113	0	0
Gene00114	0	0
Gene00115	1124	31.22
Gene00116	0	0
Gene00117	1.18	0.34
Gene00118	0	0
Gene00119	0	0
Gene00120	12	0.83
Gene00121	52.1	1.37
Gene00122	0	0
Gene00123	546	21.38
Gene00124	37.99	14.57
Gene00125	27	2.38
Gene00126	3	1.26
Gene00127	0	0
Gene00128	0	0
Gene00129	114	2.66
Gene00130	0	0
Gene00131	0	0
Gene00132	0	0
Gene00133	48	5.77
Gene00134	9	1.23
Gene00135	0	0
Gene00136	0	0
Gene00137	0	0
Gene00138	0	0
Gene00139	0.32	1.22
Gene00140	0	0
Gene00141	80.39	11.73
Gene00142	129.61	29.32
Gene00143	399	22.75
Gene00144	2	0.3
Gene00145	120.67	10.72
Gene00146	94.01	8.41
Gene00147	149	5.21
Gene00148	0	0
Gene00149	0	0
Gene00150	0	0
Gene00151	0	0
Gene00152	105	2.91
Gene00153	0	0
Gene00154	0	0
Gene00155	0	0
Gene00156	0	0
Gene00157	0	0
Gene00158	23	15.08
Gene00159	0	0
Gene00160	0	0
Gene00161	1499	73.25
Gene00162	0	0
Gene00163	0	0
Gene00164	1952	96.84
Gene00165	0	0
Gene00166	0	0
Gene00167	0	0
Gene00168	0	0
Gene00169	12	0.79
Gene00170	0	0
Gene00171	0	0
Gene00172	0	0
Gene00173	0	0
Gene00174	0	0
Gene00175	66	6.92
Gene00176	280	9.24
Gene00177	186	9.95
Gene00178	0	0
Gene00179	801	10.33
Gene00180	93	3.31
Gene00181	1245	20.23
Gene00182	104	4.39
Gene00183	0	0
Gene00184	0	0
Gene00185	6	0.89
Gene00186	29	2.45
Gene00187	0	0
Gene00188	190	7.53
Gene00189	739	21.06
Gene00190	174	14.05
Gene00191	143	15.23
Gene00192	0	0
Gene00193	0	0
Gene00194	11	0.22
Gene00195	596	7.72
Gene00196	209	10.69
Gene00197	110	4.55
Gene00198	0	0
Gene00199	176	18.15
Gene00200	489.88	11.49
Gene00201	109	2.65
Gene00202	0	0
Gene00203	2037	110.32
Gene00204	331	16.23
Gene00205	0	0
Gene00206	0	0
Gene00207	0	0
Gene00208	148	5.21
Gene00209	0	0
Gene00210	0	0
Gene00211	0	0
Gene00212	0	0
Gene00213	1.91	0.06
Gene00214	0	0
Gene00215	62	9.81
Gene00216	0	0
Gene00217	34.41	0.96
Gene00218	0	0
Gene00219	3038	44.67
Gene00220	46.59	1.3
Gene00221	0	0
Gene00222	0	0
Gene00223	0	0
Gene00224	36	9.61
Gene00225	0	0
Gene00226	0	0
Gene00227	57	9.21
Gene00228	0	0
Gene00229	9	3.48
Gene00230	0	0
Gene00231	0	0
Gene00232	0	0
Gene00233	0	0
Gene00234	35	0.72
Gene00235	46	5.59
Gene00236	0	0
Gene00237	39	2.91
Gene00238	33	3.01
Gene00239	0	0
Gene00240	1	0.3
Gene00241	203	6.93
Gene00242	211	22.47
Gene00243	133	12.62
Gene00244	4.74	0.67
Gene00245	339	50.58
Gene00246	675	51.91
Gene00247	317	10.7
Gene00248	5.5	0.15
Gene00249	6.37	0.4
Gene00250	0	0
Gene00251	0	0
Gene00252	0	0
Gene00253	0	0
Gene00254	315	10.95
Gene00255	4	0.16
Gene00256	63	2.44
Gene00257	31	2.1
Gene00258	65	2.57
Gene00259	0	0
Gene00260	1.94	0.1
Gene00261	0.06	0.01
Gene00262	0	0
Gene00263	0	0
Gene00264	0	0
Gene00265	43.77	3.91
Gene00266	63.23	5.79
Gene00267	0	0
Gene00268	5	0.57
Gene00269	7.38	2.02
Gene00270	126.62	8.75
Gene00271	106.71	6.93
Gene00272	4	0.45
Gene00273	2	0.32
Gene00274	1	0.09
Gene00275	0	0
Gene00276	7	2.13
Gene00277	7	2.13
Gene00278	0.68	0.45
Gene00279	2.38	0.7
Gene00280	12.9	5.09
Gene00281	47.38	5.83
Gene00282	99.97	2.37
Gene00283	0	0
Gene00284	2	0.52
Gene00285	0	0
Gene00286	20.61	6.24
Gene00287	0	0
Gene00288	53	9.37
Gene00289	0	0
Gene00290	40.32	5.59
Gene00291	4.42	4.09
Gene00292	4	0.49
Gene00293	0	0
Gene00294	636.96	300.51
Gene00295	48.3	11.31
Gene00296	4404.92	619.51
Gene00297	0	0
Gene00298	13	0.75
Gene00299	0	0
Gene00300	0	0
Gene00301	52	5.22
Gene00302	0	0
Gene00303	0	0
Gene00304	1	0.13
Gene00305	0	0
Gene00306	1	0.17
Gene00307	0	0
Gene00308	0	0
Gene00309	4	0.14
Gene00310	0	0
Gene00311	137.23	14.15
Gene00312	153.75	84.11
Gene00313	31.19	2.79
Gene00314	6.67	0.69
Gene00315	0	0
Gene00316	3.06	2.93
Gene00317	3.82	0.43
Gene00318	0	0
Gene00319	6.11	0.47
Gene00320	20.61	0.92
Gene00321	25.5	2.15
Gene00322	1.04	0.64
Gene00323	0	0
Gene00324	0	0
Gene00325	68	8.41
Gene00326	53	6.66
Gene00327	0	0
Gene00328	265.42	8.22
Gene00329	35	6.21
Gene00330	20.79	7.07
Gene00331	124	11.35
Gene00332	14.6	0.5
Gene00333	0	0
Gene00334	0	0
Gene00335	0	0
Gene00336	0	0
Gene00337	15	1.57
Gene00338	17	0.46
Gene00339	6.67	0.53
Gene00340	0.67	0.43
Gene00341	0.67	0.43
Gene00342	19	11.2
Gene00343	34.29	6.35
Gene00344	0	0
Gene00345	268	7.35
Gene00346	0	0
Gene00347	0	0
Gene00348	0	0
Gene00349	0	0
Gene00350	0	0
Gene00351	0	0
Gene00352	1	1.52
Gene00353	0	0
Gene00354	0	0
Gene00355	3.36	0.62
Gene00356	33.64	3.56
Gene00357	60	9.31
Gene00358	23	3.82
Gene00359	17.65	5
Gene00360	5.35	4.26
Gene00361	2.62	0.22
Gene00362	0	0
Gene00363	0	0
Gene00364	172	2.12
Gene00365	160.11	6.16
Gene00366	0	0
Gene00367	0	0
Gene00368	228	25.25
Gene00369	1	0.06
Gene00370	0	0
Gene00371	377	25.79
Gene00372	32	7.32
Gene00373	22	9.75
Gene00374	157	3.92
Gene00375	6.03	1.2
Gene00376	11.97	1.66
Gene00377	18.36	2.53
Gene00378	18	1.31
Gene00379	28	9.22
Gene00380	674.11	32.53
Gene00381	3	0.36
Gene00382	0	0
Gene00383	2771	52.43
Gene00384	148	10.87
Gene00385	521	11.84
Gene00386	40	5.11
Gene00387	12	1.13
Gene00388	361	42.26
Gene00389	466	22.52
Gene00390	189.55	15.79
Gene00391	7.23	0.97
Gene00392	7.23	0.97
Gene00393	17	0.32
Gene00394	0	0
Gene00395	0	0
Gene00396	346	5.78
Gene00397	53	10.55
Gene00398	299	18.77
Gene00399	92	7.68
Gene00400	46	1.85
Gene00401	1.62	0.8
Gene00402	196.92	8.39
Gene00403	0	0
Gene00404	0	0
Gene00405	7	16
Gene00406	0	0
Gene00407	0	0
Gene00408	0	0
Gene00409	847	20.63
Gene00410	2443	73.68
Gene00411	12	5.06
Gene00412	39	1.43
Gene00413	0	0
Gene00414	132.11	3.61
Gene00415	6	0.81
Gene00416	10	1.02
Gene00417	22	5.44
Gene00418	33	5.18
Gene00419	0	0
Gene00420	272	12.72
Gene00421	0	0
Gene00422	129.94	3.52
Gene00423	218.06	3.43
Gene00424	1	0.07
Gene00425	30	1.04
Gene00426	0	0
Gene00427	148	6.99
Gene00428	0	0
Gene00429	66	10.84
Gene00430	96	6.13
Gene00431	2	0.08
Gene00432	1	0.28
Gene00433	914	12
Gene00434	328.37	13.96
Gene00435	4.1	0.74
Gene00436	58.53	6.52
Gene00437	0	0
Gene00438	6	0.74
Gene00439	0	0
Gene00440	184	12.26
Gene00441	0	0
Gene00442	681	22.24
Gene00443	28	0.86
Gene00444	415	14.78
Gene00445	0	0
Gene00446	196	19.3
Gene00447	48.66	3.2
Gene00448	0	0
Gene00449	90	18.47
Gene00450	714	17.39
Gene00451	11	1.29
Gene00452	60	3.5
Gene00453	0	0
Gene00454	42.68	2.9
Gene00455	69.32	5.7
Gene00456	13	2.1
Gene00457	171	8
Gene00458	88	15.84
Gene00459	1	0.28
Gene00460	0	0
Gene00461	0	0
Gene00462	0	0
Gene00463	0	0
Gene00464	0	0
Gene00465	75	5.57
Gene00466	70	9.88
Gene00467	78	14.43
Gene00468	0	0
Gene00469	484	21.97
Gene00470	0	0
Gene00471	0	0
Gene00472	4.79	0.61
Gene00473	75	8.14
Gene00474	0	0
Gene00475	38	18.52
Gene00476	316	35.1
Gene00477	114	18.26
Gene00478	41	1.16
Gene00479	0	0
Gene00480	464	9.95
Gene00481	1	0.16
Gene00482	48	1.91
Gene00483	168	26.16
Gene00484	42	5.01
Gene00485	9	1.64
Gene00486	64	7.19
Gene00487	0	0
Gene00488	0	0
Gene00489	0	0
Gene00490	22	1.35
Gene00491	483	46.16
Gene00492	114	7.09
Gene00493	23	1.12
Gene00494	0	0
Gene00495	6	1.99
Gene00496	2731.02	24.81
Gene00497	351.81	20.78
Gene00498	15	1.25
Gene00499	22	5.28
Gene00500	6	1.25
Gene00501	52	2.92
Gene00502	0	0
Gene00503	33	4.56
Gene00504	253	10.7
Gene00505	0	0
Gene00506	0	0
Gene00507	168	6.17
Gene00508	0	0
Gene00509	0	0
Gene00510	100	10.15
Gene00511	0	0
Gene00512	17	0.89
Gene00513	555	35.89
Gene00514	0	0
Gene00515	79	8.21
Gene00516	6	1.12
Gene00517	10	1.13
Gene00518	0	0
Gene00519	92	7.62
Gene00520	0	0
Gene00521	4	0.53
Gene00522	0	0
Gene00523	1	0.06
Gene00524	23	1.4
Gene00525	252	27.52
Gene00526	305	5.16
Gene00527	169.18	5.19
Gene00528	110.82	4.57
Gene00529	649	11.9
Gene00530	63	9.7
Gene00531	19.79	1.68
Gene00532	279.21	3.76
Gene00533	0	0
Gene00534	0	0
Gene00535	98	2.82
Gene00536	0	0
Gene00537	220	4.98
Gene00538	681	17.22
Gene00539	417	47.95
Gene00540	302	8.08
Gene00541	2	6.86
Gene00542	0	0
Gene00543	0	0
Gene00544	0	0
Gene00545	0	0
Gene00546	282	16.22
Gene00547	0	0
Gene00548	40	0.74
Gene00549	69	13.73
Gene00550	47	10.01
Gene00551	249	8.13
Gene00552	542	55.03
Gene00553	400	33.33
Gene00554	0	0
Gene00555	1	0.07
Gene00556	0	0
Gene00557	247	15.1
Gene00558	31	1.41
Gene00559	1229	35.03
Gene00560	1322	225.55
Gene00561	0	0
Gene00562	1	1.52
Gene00563	0	0
Gene00564	21	5.04
Gene00565	0	0
Gene00566	98	37.93
Gene00567	42	3.9
Gene00568	549	27.55
Gene00569	226	22.14
Gene00570	295	10.29
Gene00571	343.72	27.46
Gene00572	217	19.58
Gene00573	22	70.08
Gene00574	192.3	37.33
Gene00575	69	10.54
Gene00576	154	15.16
Gene00577	508	23.44
Gene00578	0	0
Gene00579	3	0.79
Gene00580	58	7.27
Gene00581	4235.85	80.38
Gene00582	267	8.15
Gene00583	0	0
Gene00584	0	0
Gene00585	460	17.96
Gene00586	0	0
Gene00587	0	0
Gene00588	2032	84.11
Gene00589	511	31.73
Gene00590	22	3.64
Gene00591	0	0
Gene00592	49	1.74
Gene00593	457	23.39
Gene00594	165	24.34
Gene00595	24	1.12
Gene00596	51.34	2.28
Gene00597	63.66	2.13
Gene00598	90	3.46
Gene00599	488	12.4
Gene00600	1190	27.18
Gene00601	15	2.64
Gene00602	5	19.23
Gene00603	1	0.03
Gene00604	2	1.18
Gene00605	444	48.35
Gene00606	0	0
Gene00607	24	2.16
Gene00608	349	10.54
Gene00609	0	0
Gene00610	4.31	0.78
Gene00611	0	0
Gene00612	228	11.76
Gene00613	148	2.58
Gene00614	0	0
Gene00615	12	0.38
Gene00616	0	0
Gene00617	25	14.01
Gene00618	8	0.34
Gene00619	0	0
Gene00620	2.03	0.23
Gene00621	42	10.64
Gene00622	34	4.91
Gene00623	0	0
Gene00624	0	0
Gene00625	100	2.77
Gene00626	1	0.31
Gene00627	84	3.97
Gene00628	171	11.06
Gene00629	888	105.85
Gene00630	0	0
Gene00631	53	4.1
Gene00632	82	42.78
Gene00633	72	27.12
Gene00634	27	5.54
Gene00635	57	15.84
Gene00636	0	0
Gene00637	53	1.28
Gene00638	175	4.06
Gene00639	122	23.12
Gene00640	0	0
Gene00641	6	0.22
Gene00642	78	7.12
Gene00643	30	2.72
Gene00644	18	1.28
Gene00645	0	0
Gene00646	39	4.12
Gene00647	459	81.49
Gene00648	4	0.58
Gene00649	172	18.47
Gene00650	490	7.8
Gene00651	283	6.38
Gene00652	0	0
Gene00653	52.26	1.09
Gene00654	24	0.51
Gene00655	565	41.64
Gene00656	28.63	1.12
Gene00657	46.92	0.99
Gene00658	6.46	0.41
Gene00659	6.7	0.48
Gene00660	5	1.61
Gene00661	36	1.88
Gene00662	8	2.01
Gene00663	2	0.87
Gene00664	21	12.87
Gene00665	165	14.2
Gene00666	111	12.12
Gene00667	23	3.5
Gene00668	496.85	24.28
Gene00669	99	5.8
Gene00670	0	0
Gene00671	447.17	21.37
Gene00672	140	14.67
Gene00673	142	22.56
Gene00674	0	0
Gene00675	227	10
Gene00676	4	0.39
Gene00677	63	8.18
Gene00678	82	4.93
Gene00679	0	0
Gene00680	0	0
Gene00681	11	6.02
Gene00682	0	0
Gene00683	95	7.18
Gene00684	37	17.65
Gene00685	43	2.23
Gene00686	0	0
Gene00687	236	10.27
Gene00688	92.18	6.94
Gene00689	882	10.02
Gene00690	403	24.55
Gene00691	2	0.12
Gene00692	511	46.88
Gene00693	0	0
Gene00694	0	0
Gene00695	67	5.96
Gene00696	1	0.07
Gene00697	56	9.08
Gene00698	331	32.59
Gene00699	0	0
Gene00700	0	0
Gene00701	26	1.46
Gene00702	187	8.4
Gene00703	0	0
Gene00704	16	18.6
Gene00705	0	0
Gene00706	327	10.52
Gene00707	4	0.3
Gene00708	112	6.74
Gene00709	102	4.25
Gene00710	5200	122.67
Gene00711	98	6.57
Gene00712	122	12.85
Gene00713	756	73.32
Gene00714	17	13.52
Gene00715	0	0
Gene00716	1318	66.06
Gene00717	0	0
Gene00718	1	0.07
Gene00719	0	0
Gene00720	4	0.62
Gene00721	106	8.52
Gene00722	42	17.7
Gene00723	0	0
Gene00724	31	3.06
Gene00725	103	16.98
Gene00726	11.28	0.99
Gene00727	0	0
Gene00728	0	0
Gene00729	622	30.86
Gene00730	0	0
Gene00731	1150.43	36.38
Gene00732	86	3.76
Gene00733	23.4	3.66
Gene00734	1011	42.16
Gene00735	268	5.46
Gene00736	3	0.27
Gene00737	364	28.39
Gene00738	74	6.3
Gene00739	28	4.74
Gene00740	166	17.98
Gene00741	28	86.06
Gene00742	0	0
Gene00743	0	0
Gene00744	126	8.98
Gene00745	0	0
Gene00746	582	11.77
Gene00747	2550	46.97
Gene00748	1162	923.91
Gene00749	0	0
Gene00750	56	3.68
Gene00751	149	7.74
Gene00752	39	3.43
Gene00753	40	2.15
Gene00754	165	3.55
Gene00755	143	32.35
Gene00756	123	7.26
Gene00757	491	12.27
Gene00758	27	1.27
Gene00759	161	44.73
Gene00760	0	0
Gene00761	11.36	9.97
Gene00762	8.64	2.25
Gene00763	13	1.24
Gene00764	0	0
Gene00765	0	0
Gene00766	0	0
Gene00767	0	0
Gene00768	313.08	11.83
Gene00769	7	0.26
Gene00770	1.02	0.05
Gene00771	261	18.57
Gene00772	0	0
Gene00773	211	24.7
Gene00774	1	0.17
Gene00775	0	0
Gene00776	0	0
Gene00777	0	0
Gene00778	752	20.36
Gene00779	117	5.42
Gene00780	428	28.43
Gene00781	29	8.65
Gene00782	232	5.76
Gene00783	720	39.1
Gene00784	5	4.46
Gene00785	23	2.83
Gene00786	12	5.79
Gene00787	436	23.38
Gene00788	131	11.13
Gene00789	178	10.81
Gene00790	8	1.22
Gene00791	0	0
Gene00792	401	17.49
Gene00793	0	0
Gene00794	58	12.03
Gene00795	70	19.85
Gene00796	2	29.28
Gene00797	55	8.11
Gene00798	49	0.74
Gene00799	0	0
Gene00800	3584	220.77
Gene00801	3	0.34
Gene00802	1325	66.49
Gene00803	437	69.72
Gene00804	247	11.38
Gene00805	199	12.2
Gene00806	8	0.41
Gene00807	15	2.09
Gene00808	21	0.56
Gene00809	0	0
Gene00810	80	4.93
Gene00811	81	7.76
Gene00812	1114	303.25
Gene00813	0	0
Gene00814	0	0
Gene00815	0	0
Gene00816	11	2.27
Gene00817	0	0
Gene00818	0	0
Gene00819	8	1.07
Gene00820	21	2.21
Gene00821	6	0.17
Gene00822	58.85	5.75
Gene00823	1.15	0.37
Gene00824	5.11	0.22
Gene00825	9.42	0.55
Gene00826	63	10.75
Gene00827	224	35.88
Gene00828	3	0.12
Gene00829	38	5.94
Gene00830	0	0
Gene00831	183	11.99
Gene00832	1	0.39
Gene00833	17	5.78
Gene00834	13	2.63
Gene00835	0	0
Gene00836	397	23.35
Gene00837	4	0.26
Gene00838	6	0.45
Gene00839	0	0
Gene00840	1803	40.73
Gene00841	8	0.68
Gene00842	1362	18.06
Gene00843	0	0
Gene00844	0	0
Gene00845	57	6.5
Gene00846	58	4.81
Gene00847	134	7.44
Gene00848	271.31	6.31
Gene00849	0	0
Gene00850	0	0
Gene00851	128	13.45
Gene00852	29	1.12
Gene00853	600.31	80.94
Gene00854	1023.69	149.34
Gene00855	4361.57	167.4
Gene00856	679.43	50.36
Gene00857	38	6.32
Gene00858	2	3.04
Gene00859	7	16.5
Gene00860	13	12.02
Gene00861	254	11.67
Gene00862	0	0
Gene00863	471	21.18
Gene00864	147	8.93
Gene00865	243	15.56
Gene00866	887.21	63.01
Gene00867	0	0
Gene00868	0	0
Gene00869	33	3.99
Gene00870	115	10.75
Gene00871	142	9.23
Gene00872	121	5.26
Gene00873	111	14.76
Gene00874	0	0
Gene00875	0	0
Gene00876	11	1.56
Gene00877	245	45.34
Gene00878	259	24.75
Gene00879	39	1.51
Gene00880	0	0
Gene00881	935	22.97
Gene00882	264	9.28
Gene00883	0	0
Gene00884	634	19.97
Gene00885	147	16.95
Gene00886	6	0.17
Gene00887	492	33.83
Gene00888	2160	72.11
Gene00889	966	30.85
Gene00890	3	0.42
Gene00891	7	0.35
Gene00892	51	27.9
Gene00893	338	10.89
Gene00894	116	8.15
Gene00895	0	0
Gene00896	58	24.44
Gene00897	25	5.21
Gene00898	6	0.27
Gene00899	30	0.48
Gene00900	0	0
Gene00901	3	0.8
Gene00902	376	16.13
Gene00903	119	6.68
Gene00904	28	19.71
Gene00905	161	5.94
Gene00906	0	0
Gene00907	0	0
Gene00908	57	11.4
Gene00909	1	1.68
Gene00910	0	0
Gene00911	1	0.63
Gene00912	15054	429.11
Gene00913	455.55	7.78
Gene00914	43.45	4.55
Gene00915	285	26.08
Gene00916	24	2.26
Gene00917	0	0
Gene00918	343	25.05
Gene00919	16	2.51
Gene00920	2	3.84
Gene00921	5	0.36
Gene00922	810	72.27
Gene00923	1	0.11
Gene00924	1	10.37
Gene00925	237	6.67
Gene00926	12	1.74
Gene00927	11	1.34
Gene00928	7111	803.48
Gene00929	29	7.69
Gene00930	91	8.67
Gene00931	13	0.57
Gene00932	7	0.67
Gene00933	0	0
Gene00934	351	17.15
Gene00935	62	5.43
Gene00936	12	1.84
Gene00937	0	0
Gene00938	4	0.26
Gene00939	17	0.73
Gene00940	152	4.5
Gene00941	264	26.32
Gene00942	5	0.53
Gene00943	51	1.84
Gene00944	0	0
Gene00945	0	0
Gene00946	557	13.18
Gene00947	62	7.65
Gene00948	454	12.71
Gene00949	24	2.32
Gene00950	9	0.44
Gene00951	0	0
Gene00952	4	0.27
Gene00953	54.5	5.58
Gene00954	54.5	5.58
Gene00955	0	0
Gene00956	0	0
Gene00957	56.47	1.82
Gene00958	783	21.56
Gene00959	88	8
Gene00960	4	4.21
Gene00961	400	15.43
Gene00962	241	7.6
Gene00963	40	2.5
Gene00964	1	0.02
Gene00965	0	0
Gene00966	4	0.94
Gene00967	23	5.06
Gene00968	468	117.86
Gene00969	101	20
Gene00970	73	10.05
Gene00971	4	0.1
Gene00972	14	1.37
Gene00973	391	25.08
Gene00974	0	0
Gene00975	15	3.49
Gene00976	218	18.89
Gene00977	14	1.25
Gene00978	12	1.41
Gene00979	9	0.16
Gene00980	150	17.72
Gene00981	7	3.92
Gene00982	0	0
Gene00983	31	6.2
Gene00984	347	60.79
Gene00985	209	9.18
Gene00986	34	1.82
Gene00987	0	0
Gene00988	0	0
Gene00989	2174.79	2939.54
Gene00990	11	0.82
Gene00991	100	26.68
Gene00992	31	3.7
Gene00993	219	7.14
Gene00994	42	1.18
Gene00995	531	25.19
Gene00996	381	46.55
Gene00997	30	3.77
Gene00998	0	0
Gene00999	12	3.04
Gene01000	158	8.62
Gene01001	32	5.56
Gene01002	122	5.65
Gene01003	184	8.62
Gene01004	2.24	0.42
Gene01005	21.76	1.67
Gene01006	209	20.95
Gene01007	34.3	0.95
Gene01008	6	17.8
Gene01009	48	4.46
Gene01010	0	0
Gene01011	2	0.09
Gene01012	62	19.33
Gene01013	4	1.74
Gene01014	12	0.3
Gene01015	0	0
Gene01016	0	0
Gene01017	36	0.75
Gene01018	18	0.44
Gene01019	110	5.84
Gene01020	59	2.55
Gene01021	0	0
Gene01022	303	8.33
Gene01023	261	7.93
Gene01024	0	0
Gene01025	1	0.03
Gene01026	99.05	3.75
Gene01027	0	0
Gene01028	0	0
Gene01029	0	0
Gene01030	204	7.95
Gene01031	184	11.18
Gene01032	0	0
Gene01033	116	28.15
Gene01034	0	0
Gene01035	55.19	1.38
Gene01036	3.86	0.48
Gene01037	64	4.6
Gene01038	133	6.52
Gene01039	32	1.2
Gene01040	406	13.37
Gene01041	0	0
Gene01042	341	18.73
Gene01043	9	0.21
Gene01044	32	14.18
Gene01045	170	10.83
Gene01046	19	3.16
Gene01047	13	2.99
Gene01048	243	56.91
Gene01049	114	14.38
Gene01050	20	2.47
Gene01051	11	2.37
Gene01052	15	6.71
Gene01053	13	6.94
Gene01054	640	40.38
Gene01055	10	2.62
Gene01056	2	2.19
Gene01057	0	0
Gene01058	123	5.79
Gene01059	34	5.75
Gene01060	4	0.19
Gene01061	0	0
Gene01062	41	2.23
Gene01063	110	11.17
Gene01064	1113	65.76
Gene01065	295	15.08
Gene01066	16	6.31
Gene01067	15	6.26
Gene01068	0	0
Gene01069	158	9.97
Gene01070	0	0
Gene01071	0	0
Gene01072	192	12.08
Gene01073	146	19.22
Gene01074	147	12.04
Gene01075	109	15.78
Gene01076	26	4.25
Gene01077	22	0.74
Gene01078	54	1.14
Gene01079	57	24.02
Gene01080	0	0
Gene01081	3	0.13
Gene01082	554	34.29
Gene01083	107	6.3
Gene01084	0	0
Gene01085	289	18.78
Gene01086	1817	39.3
Gene01087	1019	102.66
Gene01088	1	0.04
Gene01089	24	2.27
Gene01090	250	8.75
Gene01091	0	0
Gene01092	613	15.65
Gene01093	0	0
Gene01094	22	7.42
Gene01095	0	0
Gene01096	2	1.95
Gene01097	1.28	0.24
Gene01098	1.72	1.23
Gene01099	205	11.58
Gene01100	0	0
Gene01101	21	4.65
Gene01102	0	0
Gene01103	165.61	15.26
Gene01104	0	0
Gene01105	291	19.3
Gene01106	0	0
Gene01107	57	1.32
Gene01108	266	30.32
Gene01109	177	13.05
Gene01110	0	0
Gene01111	429	20.08
Gene01112	123.76	9.19
Gene01113	14	2.16
Gene01114	110	18.14
Gene01115	53	1.6
Gene01116	213.02	12.04
Gene01117	0	0
Gene01118	99	4.99
Gene01119	222	7.49
Gene01120	320	9.01
Gene01121	9	0.74
Gene01122	3	0.42
Gene01123	743	14.75
Gene01124	141	14.32
Gene01125	339	10.3
Gene01126	0	0
Gene01127	81	3.88
Gene01128	163	4.82
Gene01129	1	0.28
Gene01130	150	37.08
Gene01131	0.76	1.45
Gene01132	0.76	1.45
Gene01133	0	0
Gene01134	11	6.24
Gene01135	32	5.66
Gene01136	0	0
Gene01137	0	0
Gene01138	46	10.77
Gene01139	217	24.38
Gene01140	1048	353.39
Gene01141	145	4.12
Gene01142	1270	32.84
Gene01143	893	114.85
Gene01144	37	25.67
Gene01145	0	0
Gene01146	19	1.1
Gene01147	217	8.8
Gene01148	794	32.02
Gene01149	21	2.4
Gene01150	308	20.74
Gene01151	43	5.32
Gene01152	0	0
Gene01153	2	0.37
Gene01154	1234	46.81
Gene01155	19	1.58
Gene01156	47	13.15
Gene01157	188	6.34
Gene01158	1088	47.3
Gene01159	195	4.45
Gene01160	79	4.56
Gene01161	0	0
Gene01162	0	0
Gene01163	0	0
Gene01164	0	0
Gene01165	40	4.51
Gene01166	11	1.48
Gene01167	223	9.69
Gene01168	31	0.97
Gene01169	208.15	8.24
Gene01170	81	5.09
Gene01171	21	1.67
Gene01172	0	0
Gene01173	11	0.59
Gene01174	9	6.24
Gene01175	170	24.44
Gene01176	0	0
Gene01177	26	5.6
Gene01178	224	21.94
Gene01179	199	6.24
Gene01180	0	0
Gene01181	0	0
Gene01182	312	13.44
Gene01183	0	0
Gene01184	39	5.07
Gene01185	1	0.04
Gene01186	86	4.78
Gene01187	27	2.43
Gene01188	137	14.71
Gene01189	381	8.28
Gene01190	51	10.36
Gene01191	279	17.05
Gene01192	2063	86.5
Gene01193	423	39.55
Gene01194	15	0.46
Gene01195	115	14.09
Gene01196	19	1.4
