GeneID	ExpectedReadCount	TPM
Gene01190	90	24.27
Gene01191	401	32.36
Gene01192	2217	122.64
Gene01193	425	52.53
Gene01194	37	1.49
Gene01195	85	13.79
Gene01196	23	2.24
Gene01197	40	2.61
Gene01198	83.01	3.36
Gene01199	29	3.19
Gene01200	0	0
Gene01201	22	4.07
Gene01202	1	0.43
Gene01203	74	5.59
Gene01204	34	80.59
Gene01205	15.5	5.4
Gene01206	676	37.32
Gene01207	41	3.89
Gene01208	143	16.52
Gene01209	143	12.27
Gene01210	0	0
Gene01211	21	0.93
Gene01212	0	0
Gene01213	34	5.13
Gene01214	71	17.52
Gene01215	0	0
Gene01216	169	13.24
Gene01217	2	0.99
Gene01218	14	3.22
Gene01219	11	1.55
Gene01220	366.5	17.39
Gene01221	0	0
Gene01222	594	97.89
Gene01223	0	0
Gene01224	1	0.1
Gene01225	9	0.79
Gene01226	0	0
Gene01227	0	0
Gene01228	60	8.99
Gene01229	11	0.5
Gene01230	1	0.38
Gene01231	725	23.96
Gene01232	66	5.06
Gene01233	607	118.63
Gene01234	2	0.45
Gene01235	66	10.67
Gene01236	2.35	0.32
Gene01237	191.65	26.14
Gene01238	3	1.8
Gene01239	21	0.82
Gene01240	161	29.56
Gene01241	0	0
Gene01242	0	0
Gene01243	83	19.28
Gene01244	41	1.54
Gene01245	0	0
Gene01246	95	4.22
Gene01247	224	23.99
Gene01248	52.79	4.12
Gene01249	197	19.94
Gene01250	4	0.45
Gene01251	0	0
Gene01252	345	20.98
Gene01253	50	6.27
Gene01254	2811	95.97
Gene01255	384	18.7
Gene01256	1100	53.94
Gene01257	191	22.32
Gene01258	0	0
Gene01259	0	0
Gene01260	1403	61.2
Gene01261	371	32.77
Gene01262	1490	151.09
Gene01263	28	28.07
Gene01264	87	14.11
Gene01265	1	1.58
Gene01266	24	1.85
Gene01267	11	21.78
Gene01268	0	0
Gene01269	0	0
Gene01270	3	0.24
Gene01271	0	0
Gene01272	357	19.11
Gene01273	88	7.05
Gene01274	497	29.94
Gene01275	0	0
Gene01276	0	0
Gene01277	38	2.63
Gene01278	53	22.75
Gene01279	483	27.98
Gene01280	14	0.48
Gene01281	303	39.05
Gene01282	15	0.73
Gene01283	3	3.67
Gene01284	280	19.34
Gene01285	0	0
Gene01286	194	4.35
Gene01287	0	0
Gene01288	30	5.61
Gene01289	0	0
Gene01290	131	19.87
Gene01291	0	0
Gene01292	228	9.48
Gene01293	45	16.89
Gene01294	7	8.28
Gene01295	1	0.09
Gene01296	341	48.57
Gene01297	97	10.32
Gene01298	126	36.63
Gene01299	16	3.13
Gene01300	15	2.44
Gene01301	0	0
Gene01302	1	0.09
Gene01303	236	60.22
Gene01304	1	0.21
Gene01305	82	9.47
Gene01306	0	0
Gene01307	13	1.15
Gene01308	1	0.65
Gene01309	38	15
Gene01310	215	16.62
Gene01311	2	0.65
Gene01312	0	0
Gene01313	0	0
Gene01314	489	28.66
Gene01315	127	7.06
Gene01316	0	0
Gene01317	0	0
Gene01318	60	6.87
Gene01319	0	0
Gene01320	156	9.17
Gene01321	2109	144.53
Gene01322	8	2.54
Gene01323	23	2.15
Gene01324	505	33.4
Gene01325	32.91	1.67
Gene01326	80	3.89
Gene01327	8	0.97
Gene01328	34	3.07
Gene01329	1438	73.17
Gene01330	404	28.25
Gene01331	1102	62.72
Gene01332	33	6.95
Gene01333	1449	128.87
Gene01334	611	46.18
Gene01335	23	17.64
Gene01336	23.3	4.99
Gene01337	195	9.02
Gene01338	26	2.79
Gene01339	155	15.12
Gene01340	123	5.94
Gene01341	41	9.93
Gene01342	5	19.43
Gene01343	162	15.37
Gene01344	15	5.97
Gene01345	29	23.13
Gene01346	0	0
Gene01347	0	0
Gene01348	770	32.12
Gene01349	45	6.87
Gene01350	50	40.4
Gene01351	0	0
Gene01352	0	0
Gene01353	51	4.04
Gene01354	0	0
Gene01355	0	0
Gene01356	448	21.9
Gene01357	16	1.02
Gene01358	216	27.7
Gene01359	5.01	0.66
Gene01360	72	21.9
Gene01361	142	6.68
Gene01362	318	85.77
Gene01363	193	5.31
Gene01364	0	0
Gene01365	322	18.96
Gene01366	293	11.55
Gene01367	189	13.36
Gene01368	34	15.84
Gene01369	104	9.2
Gene01370	6179	245.94
Gene01371	297	8.45
Gene01372	0	0
Gene01373	93	10.92
Gene01374	321	10.86
Gene01375	91	16.02
Gene01376	20	1
Gene01377	0	0
Gene01378	412	128.31
Gene01379	2	0.31
Gene01380	198	39.6
Gene01381	651	166.94
Gene01382	195	34.22
Gene01383	46	22
Gene01384	0	0
Gene01385	71	12.59
Gene01386	797	36.24
Gene01387	115	8.3
Gene01388	0	0
Gene01389	158	40.52
Gene01390	43	1.46
Gene01391	0	0
Gene01392	155	5.77
Gene01393	78	8.7
Gene01394	119	3.94
Gene01395	0	0
Gene01396	33	5.05
Gene01397	691	28.68
Gene01398	66	2.34
Gene01399	54	24.33
Gene01400	238	55.3
Gene01401	33	4.65
Gene01402	3	0.17
Gene01403	100	6.22
Gene01404	0	0
Gene01405	16	1.98
Gene01406	53	4.81
Gene01407	0	0
Gene01408	2	1.71
Gene01409	39	16.48
Gene01410	276	14.31
Gene01411	0	0
Gene01412	224	9.34
Gene01413	82	9.09
Gene01414	64	6.45
Gene01415	183	19.77
Gene01416	0	0
Gene01417	138	26.37
Gene01418	175	15.43
Gene01419	8	0.33
Gene01420	0	0
Gene01421	3	7.95
Gene01422	433	41.37
Gene01423	11	1.65
Gene01424	3	0.66
Gene01425	1336	125.33
Gene01426	4	4.01
Gene01427	121	6.33
Gene01428	55	6.31
Gene01429	60	4.36
Gene01430	514	20.63
Gene01431	0	0
Gene01432	2382	134.82
Gene01433	0	0
Gene01434	2	0.28
Gene01435	29	6.65
Gene01436	85	4.7
Gene01437	0	0
Gene01438	71	4.73
Gene01439	584	19.85
Gene01440	12	1.18
Gene01441	98	3.76
Gene01442	2	2.36
Gene01443	118	4.97
Gene01444	281	12.76
Gene01445	458	77.98
Gene01446	78	7.65
Gene01447	0	0
Gene01448	0	0
Gene01449	19	1.84
Gene01450	42	4.99
Gene01451	120	34.89
Gene01452	5	29.81
Gene01453	237	21.26
Gene01454	0	0
Gene01455	598	30.98
Gene01456	71	4.75
Gene01457	0	0
Gene01458	3	0.25
Gene01459	80	15.01
Gene01460	83	28.18
Gene01461	0	0
Gene01462	0	0
Gene01463	268	52.58
Gene01464	2	2.45
Gene01465	1361	75.05
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	85	19.06
Gene01470	0	0
Gene01471	65	11.1
Gene01472	0	0
Gene01473	1	3.51
Gene01474	9	1.83
Gene01475	270	41.69
Gene01476	0	0
Gene01477	167	16.67
Gene01478	17	0.7
Gene01479	75	8.86
Gene01480	447	16.38
Gene01481	0	0
Gene01482	127	8.99
Gene01483	76	4.72
Gene01484	84	10.99
Gene01485	176	18.89
Gene01486	130	19.95
Gene01487	92	3.96
Gene01488	0	0
Gene01489	115	13.35
Gene01490	0	0
Gene01491	13	7.5
Gene01492	0	0
Gene01493	459	29.82
Gene01494	23	4.43
Gene01495	1	0.13
Gene01496	4	0.68
Gene01497	405	30.61
Gene01498	149	23.72
Gene01499	1476	80.27
Gene01500	10	0.78
Gene01501	134	17.31
Gene01502	15	2.43
Gene01503	47	7.44
Gene01504	34	9.08
Gene01505	302	54.1
Gene01506	238	9.2
Gene01507	753.87	16.82
Gene01508	0	0
Gene01509	109	11.41
Gene01510	254	26.92
Gene01511	642	42.41
Gene01512	155	4.18
Gene01513	14	38.2
Gene01514	0	0
Gene01515	592	22.11
Gene01516	4441.99	148.11
Gene01517	257	44.64
Gene01518	2	1.97
Gene01519	0	0
Gene01520	108	10.89
Gene01521	46	3.03
Gene01522	399.26	15.97
Gene01523	553	19.17
Gene01524	239	16.12
Gene01525	0	0
Gene01526	4	4.73
Gene01527	63	10.12
Gene01528	28	3.88
Gene01529	300	32.4
Gene01530	5.3	4.07
Gene01531	0	0
Gene01532	135	20.36
Gene01533	0	0
Gene01534	7	1.33
Gene01535	30	7.26
Gene01536	185	6.5
Gene01537	705	32.67
Gene01538	1926	84.23
Gene01539	30	10.88
Gene01540	43	1.41
Gene01541	0	0
Gene01542	1	0.08
Gene01543	27	4.18
Gene01544	25	2.6
Gene01545	0	0
Gene01546	405	29.82
Gene01547	12	15.82
Gene01548	93	21.42
Gene01549	62	14.6
Gene01550	6	0.53
Gene01551	0	0
Gene01552	59	57.35
Gene01553	7	0.27
Gene01554	388	18.39
Gene01555	0	0
Gene01556	0	0
Gene01557	384	16.67
Gene01558	85	13.05
Gene01559	71	5.44
Gene01560	0	0
Gene01561	79	5.04
Gene01562	27	8.88
Gene01563	135	8.82
Gene01564	20	5.6
Gene01565	63	8.8
Gene01566	491	29.9
Gene01567	0	0
Gene01568	58	8.93
Gene01569	58	5.54
Gene01570	0	0
Gene01571	352	41.32
Gene01572	104	27.07
Gene01573	0	0
Gene01574	22	46.94
Gene01575	44	3.81
Gene01576	0	0
Gene01577	47	3.93
Gene01578	6.16	1.51
Gene01579	92	69.68
Gene01580	7	1.02
Gene01581	338	15.33
Gene01582	0	0
Gene01583	0	0
Gene01584	78	5.82
Gene01585	52	9.41
Gene01586	12	2.11
Gene01587	35	25.85
Gene01588	0	0
Gene01589	38	14.68
Gene01590	231	31.76
Gene01591	27	1.01
Gene01592	42	44.87
Gene01593	7	0.58
Gene01594	0	0
Gene01595	0	0
Gene01596	1	1.54
Gene01597	98	15.6
Gene01598	120	4.66
Gene01599	361	17.53
Gene01600	164	6.68
Gene01601	0	0
Gene01602	110	11.2
Gene01603	0	0
Gene01604	1477	49.25
Gene01605	115	12.71
Gene01606	14	4.36
Gene01607	0	0
Gene01608	0	0
Gene01609	2	0.05
Gene01610	569	38.58
Gene01611	342.44	87.38
Gene01612	892	46.87
Gene01613	409	38.44
Gene01614	0	0
Gene01615	0	0
Gene01616	30	5.63
Gene01617	4	0.16
Gene01618	1	0.11
Gene01619	182	27.44
Gene01620	31	1.09
Gene01621	74	8.89
Gene01622	270	194.6
Gene01623	120.41	4.92
Gene01624	0	0
Gene01625	11	9.93
Gene01626	40	8.6
Gene01627	2	0.48
Gene01628	432	40.9
Gene01629	0	0
Gene01630	10	31.79
Gene01631	135	8.44
Gene01632	92	9.22
Gene01633	731	26.03
Gene01634	209	11.88
Gene01635	2	0.14
Gene01636	0	0
Gene01637	1	5.71
Gene01638	1	0.04
Gene01639	56	2.57
Gene01640	891	17.59
Gene01641	6	2.22
Gene01642	1	0.05
Gene01643	31	2.2
Gene01644	166.56	51.57
Gene01645	41	20.49
Gene01646	88	9.57
Gene01647	171	16.46
Gene01648	124	15.04
Gene01649	151	20.54
Gene01650	0	0
Gene01651	96	15.87
Gene01652	9	1.24
Gene01653	5	1.79
Gene01654	38	5.24
Gene01655	643	55.74
Gene01656	6	0.49
Gene01657	115	10.02
Gene01658	985	48.62
Gene01659	143	47.93
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	167	11.23
Gene01667	67	6.88
Gene01668	2568	68.54
Gene01669	0	0
Gene01670	93	7.49
Gene01671	3	0.37
Gene01672	0	0
Gene01673	0	0
Gene01674	486	83.85
Gene01675	1	0.57
Gene01676	0	0
Gene01677	0	0
Gene01678	14	1.38
Gene01679	127	10.68
Gene01680	15	0.95
Gene01681	1	0.16
Gene01682	0	0
Gene01683	10	1.7
Gene01684	113	13.61
Gene01685	299	13.3
Gene01686	170	7.79
Gene01687	0	0
Gene01688	8	40.42
Gene01689	19	5.46
Gene01690	1	0.09
Gene01691	2921	401.6
Gene01692	31	8.72
Gene01693	0	0
Gene01694	59	11.98
Gene01695	19	5.75
Gene01696	17	15.57
Gene01697	6	20.35
Gene01698	622	12.33
Gene01699	29	3.55
Gene01700	65	9.98
Gene01701	883	38.52
Gene01702	5	6.12
Gene01703	0	0
Gene01704	43	30.99
Gene01705	0	0
Gene01706	24	4.62
Gene01707	441	139.82
Gene01708	49	2.61
Gene01709	121	37.91
Gene01710	0	0
Gene01711	15	4.64
Gene01712	72	19.32
Gene01713	279	68.83
Gene01714	3	0.6
Gene01715	59.95	2.77
Gene01716	10	1.97
Gene01717	151	25.97
Gene01718	156	5.69
Gene01719	976	53.47
Gene01720	4	0.26
Gene01721	0	0
Gene01722	8	4.03
Gene01723	0	0
Gene01724	3	0.17
Gene01725	3	3.15
Gene01726	197.05	63.24
Gene01727	1248	289.96
Gene01728	76	2.74
Gene01729	4	6.45
Gene01730	11	1.78
Gene01731	119	14.07
Gene01732	1	0.82
Gene01733	95	36.69
Gene01734	17	13.04
Gene01735	2235	139.74
Gene01736	0	0
Gene01737	80	10.11
Gene01738	4	0.72
Gene01739	39	1.24
Gene01740	1139	1090.55
Gene01741	7	0.93
Gene01742	169	26.66
Gene01743	15	1.6
Gene01744	0	0
Gene01745	0	0
Gene01746	50	12.28
Gene01747	43	2.18
Gene01748	2	0.1
Gene01749	92	52.03
Gene01750	282	12.5
Gene01751	0	0
Gene01752	46	2.51
Gene01753	64	3.51
Gene01754	229	28.24
Gene01755	63	32.66
Gene01756	134	4.86
Gene01757	28	3.14
Gene01758	0	0
Gene01759	0	0
Gene01760	114	5.18
Gene01761	455	29.98
Gene01762	52	2.07
Gene01763	9	0.92
Gene01764	39	13.86
Gene01765	52	9.38
Gene01766	232	19.71
Gene01767	0	0
Gene01768	10	0.36
Gene01769	602.71	42.91
Gene01770	29	4.22
Gene01771	94	7.54
Gene01772	0	0
Gene01773	252	5.39
Gene01774	2	0.1
Gene01775	242	69.2
Gene01776	193	32.97
Gene01777	1	0.12
Gene01778	43	16.26
Gene01779	3	24.64
Gene01780	709	53.12
Gene01781	220	7.31
Gene01782	0	0
Gene01783	0	0
Gene01784	168	16.77
Gene01785	81	5.07
Gene01786	44	12.05
Gene01787	183	14.7
Gene01788	0	0
Gene01789	205	15.12
Gene01790	136	13.45
Gene01791	1	0.09
Gene01792	28	14.12
Gene01793	451	292.66
Gene01794	102	6.47
Gene01795	87	6.32
Gene01796	0	0
Gene01797	379	59.06
Gene01798	20	2.36
Gene01799	38	2.41
Gene01800	0	0
Gene01801	0	0
Gene01802	78	12.01
Gene01803	0	0
Gene01804	281	21.95
Gene01805	0	0
Gene01806	6	0.57
Gene01807	205	108.3
Gene01808	2	2.69
Gene01809	230	13.36
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	302	23.77
Gene01816	201	10.91
Gene01817	0	0
Gene01818	67	38.66
Gene01819	57	9.36
Gene01820	0	0
Gene01821	0	0
Gene01822	3	0.39
Gene01823	72	3.73
Gene01824	638	52.05
Gene01825	0	0
Gene01826	17	1.32
Gene01827	92	26.02
Gene01828	103	4.09
Gene01829	0	0
Gene01830	1	1.03
Gene01831	0	0
Gene01832	0	0
Gene01833	0	0
Gene01834	0	0
Gene01835	0	0
Gene01836	612	79.26
Gene01837	702	26.39
Gene01838	26	13.87
Gene01839	98	9.84
Gene01840	0	0
Gene01841	0	0
Gene01842	545	17.37
Gene01843	5	32.53
Gene01844	643	59.02
Gene01845	15	1.08
Gene01846	17	2.3
Gene01847	111	23.96
Gene01848	867	58.4
Gene01849	0	0
Gene01850	216.99	74.14
Gene01851	31	4.66
Gene01852	0	0
Gene01853	12	1.41
Gene01854	154	8.6
Gene01855	9	1.83
Gene01856	7936	690.26
Gene01857	106	12.03
Gene01858	284	30.17
Gene01859	110	7.35
Gene01860	0	0
Gene01861	12	2.59
Gene01862	16	3.1
Gene01863	60	9.02
Gene01864	4	0.59
Gene01865	0	0
Gene01866	1365	70.15
Gene01867	62	1.81
Gene01868	3	0.43
Gene01869	0	0
Gene01870	0	0
Gene01871	1	0.18
Gene01872	0	0
Gene01873	226	10.41
Gene01874	63.68	11.65
Gene01875	4	1.39
Gene01876	51.04	13.7
Gene01877	169	17.1
Gene01878	17	0.72
Gene01879	0	0
Gene01880	7	2.35
Gene01881	414	33.2
Gene01882	0	0
Gene01883	279	25.03
Gene01884	15	6.99
Gene01885	17	4.52
Gene01886	0	0
Gene01887	5	2.59
Gene01888	364	23.1
Gene01889	48	12.88
Gene01890	817	16.33
Gene01891	121	12.47
Gene01892	0	0
Gene01893	19	21.7
Gene01894	3	1.21
Gene01895	1	0.06
Gene01896	0	0
Gene01897	0	0
Gene01898	83	11.5
Gene01899	169	32.78
Gene01900	63	12.45
Gene01901	4	0.63
Gene01902	255	10.87
Gene01903	0	0
Gene01904	0	0
Gene01905	0	0
Gene01906	135	5.77
Gene01907	447	23.44
Gene01908	581.99	22.43
Gene01909	1	0.03
Gene01910	30	7.73
Gene01911	47	21.01
Gene01912	5	4.79
Gene01913	915	113.64
Gene01914	163	6.82
Gene01915	288	34.28
Gene01916	0	0
Gene01917	5	0.93
Gene01918	84	17.06
Gene01919	9	4.23
Gene01920	0	0
Gene01921	84	2.59
Gene01922	38	4.38
Gene01923	0	0
Gene01924	116	20.15
Gene01925	24	3.82
Gene01926	39	7.19
Gene01927	217	23.89
Gene01928	0	0
Gene01929	683	79.81
Gene01930	37	12.98
Gene01931	12	8.06
Gene01932	52	8.94
Gene01933	16	2.5
Gene01934	105	37.82
Gene01935	0	0
Gene01936	0	0
Gene01937	43	8.44
Gene01938	833	37.91
Gene01939	18	12.97
Gene01940	207	24.87
Gene01941	88	11.85
Gene01942	10	2.46
Gene01943	99	9.71
Gene01944	0	0
Gene01945	26	1.25
Gene01946	1679	55.91
Gene01947	1622	95.71
Gene01948	1	0.05
Gene01949	39	9.86
Gene01950	0	0
Gene01951	0	0
Gene01952	360	54.13
Gene01953	71	16.57
Gene01954	376	35.27
Gene01955	2103	65.41
Gene01956	9	4.67
Gene01957	169	5.23
Gene01958	6	1.84
Gene01959	786	111.03
Gene01960	753	52.16
Gene01961	0	0
Gene01962	0	0
Gene01963	0	0
Gene01964	14	0.55
Gene01965	83	16.22
Gene01966	19	1.18
Gene01967	175	19.95
Gene01968	3	0.7
Gene01969	3	0.36
Gene01970	1	0.51
Gene01971	1	0.32
Gene01972	0	0
Gene01973	73	16.03
Gene01974	55	76.8
Gene01975	9	1.68
Gene01976	92	10.42
Gene01977	212	3.76
Gene01978	0	0
Gene01979	283.48	8.52
Gene01980	484	25.2
Gene01981	65	10.38
Gene01982	5	3.69
Gene01983	134	6.5
Gene01984	66	7.98
Gene01985	0	0
Gene01986	56	13.75
Gene01987	22	9.67
Gene01988	2	0.68
Gene01989	32	5.98
Gene01990	101	20.6
Gene01991	303	31.73
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	38	51.05
Gene01996	169	71.42
Gene01997	0	0
Gene01998	1	0.1
Gene01999	118	12.21
Gene02000	5	0.38
Gene02001	23	0.75
Gene02002	87	6.48
Gene02003	13	88.45
Gene02004	32	15.85
Gene02005	219	13.63
Gene02006	97	5.68
Gene02007	1424.14	53.85
Gene02008	0	0
Gene02009	120	12.39
Gene02010	106	15.57
Gene02011	0	0
Gene02012	4	2.41
Gene02013	0	0
Gene02014	170	11
Gene02015	60	10.75
Gene02016	0	0
Gene02017	0	0
Gene02018	0	0
Gene02019	632.12	48.86
Gene02020	299	37.68
Gene02021	176	16.6
Gene02022	43	37.72
Gene02023	1512	94.77
Gene02024	0	0
Gene02025	139	13.33
Gene02026	0	0
Gene02027	239	16.47
Gene02028	34	3.3
Gene02029	447	28.93
Gene02030	16	8.07
Gene02031	73	3.59
Gene02032	5	1.64
Gene02033	2	0.31
Gene02034	0	0
Gene02035	3	0.72
Gene02036	3	1.5
Gene02037	709	28.57
Gene02038	28	4.85
Gene02039	47	22.47
Gene02040	19	8.85
Gene02041	1251	101.27
Gene02042	0	0
Gene02043	58	21.47
Gene02044	20	6.34
Gene02045	65	4.23
Gene02046	2	0.59
Gene02047	0	0
Gene02048	171	17.27
Gene02049	450	23.82
Gene02050	40	7.67
Gene02051	0	0
Gene02052	4875	355.92
Gene02053	18	2.89
Gene02054	21	2.67
Gene02055	64	6.27
Gene02056	349	18.08
Gene02057	327	30.45
Gene02058	28	4.75
Gene02059	37	6.14
Gene02060	0	0
Gene02061	100	12.1
Gene02062	92	10.68
Gene02063	290.12	5.05
Gene02064	157	15.43
Gene02065	0	0
Gene02066	114	19.28
Gene02067	29	3.58
Gene02068	90	37.16
Gene02069	295	32.55
Gene02070	28	2.49
Gene02071	0	0
Gene02072	714	27.44
Gene02073	29	7.82
Gene02074	3357	408.05
Gene02075	460	189.95
Gene02076	337	25.93
Gene02077	93	11.3
Gene02078	20	14.24
Gene02079	1	0.12
Gene02080	132	29.1
Gene02081	1	0.07
Gene02082	45	5.6
Gene02083	2488	141.13
Gene02084	12	3.78
Gene02085	0	0
Gene02086	217	16.4
Gene02087	1	0.09
Gene02088	0	0
Gene02089	1608.96	121.8
Gene02090	55.31	4.51
Gene02091	121.94	10.01
Gene02092	0	0
Gene02093	5	10.67
Gene02094	1	0.22
Gene02095	1402	526.33
Gene02096	0	0
Gene02097	104	5.42
Gene02098	51	7.28
Gene02099	0	0
Gene02100	382	23.94
Gene02101	0	0
Gene02102	0	0
Gene02103	6	1.41
Gene02104	13	3.98
Gene02105	0	0
Gene02106	3	0.57
Gene02107	0	0
Gene02108	13.5	2.49
Gene02109	31	2.05
Gene02110	0	0
Gene02111	0	0
Gene02112	72	8.32
Gene02113	329	66.31
Gene02114	600	39.43
Gene02115	5	1.13
Gene02116	0	0
Gene02117	0	0
Gene02118	13	0.59
Gene02119	74	2.08
Gene02120	0	0
Gene02121	37	3.93
Gene02122	220	17.42
Gene02123	0	0
Gene02124	0	0
Gene02125	977	43.85
Gene02126	6.43	12.13
Gene02127	60	24.78
Gene02128	42	14.93
Gene02129	22	1.87
Gene02130	50	4.71
Gene02131	0	0
Gene02132	109	46.07
Gene02133	0	0
Gene02134	97	6.26
Gene02135	107	13.55
Gene02136	87	10.35
Gene02137	107	17.86
Gene02138	1245	46.19
Gene02139	0	0
Gene02140	0	0
Gene02141	1	0.04
Gene02142	4	5.37
Gene02143	0	0
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	438	80.14
Gene02148	24	5.03
Gene02149	130	9.53
Gene02150	0	0
Gene02151	134	12.17
Gene02152	17	0.53
Gene02153	18	7.61
Gene02154	1	0.97
Gene02155	34.96	3.99
Gene02156	335	21.39
Gene02157	1225	27.85
Gene02158	0	0
Gene02159	3	0.4
Gene02160	111	5.14
Gene02161	111	6.8
Gene02162	380	13.27
Gene02163	25	4.37
Gene02164	60	19.37
Gene02165	62	6.93
Gene02166	22	4.2
Gene02167	1	0.15
Gene02168	0	0
Gene02169	53	9.3
Gene02170	34	9.41
Gene02171	5	0.29
Gene02172	460	16.94
Gene02173	92	18.05
Gene02174	0	0
Gene02175	7	1.31
Gene02176	520	13.6
Gene02177	106	33.61
Gene02178	190	9.91
Gene02179	40	3.73
Gene02180	16	3.26
Gene02181	200	18.59
Gene02182	41	13
Gene02183	41	2.08
Gene02184	598	39.1
Gene02185	96	9.49
Gene02186	82	8.59
Gene02187	0	0
Gene02188	0	0
Gene02189	0	0
Gene02190	147	16.18
Gene02191	202	18.95
Gene02192	0	0
Gene02193	263.78	10.45
Gene02194	0	0
Gene02195	4	0.81
Gene02196	173	17.65
Gene02197	391	36.09
Gene02198	1	0.11
Gene02199	36	4.46
Gene02200	498	38.43
Gene02201	213	9.51
Gene02202	939	60.55
Gene02203	184	4.86
Gene02204	104	5
Gene02205	46	15.13
Gene02206	147	13.64
Gene02207	31	1.42
Gene02208	0	0
Gene02209	53	14.01
Gene02210	15	20.15
Gene02211	327.89	20.65
Gene02212	355	16.77
Gene02213	5	0.78
Gene02214	15	4.84
Gene02215	61	6.05
Gene02216	68	21.96
Gene02217	0	0
Gene02218	0	0
Gene02219	75	6.39
Gene02220	0	0
Gene02221	59	23.64
Gene02222	63	5.55
Gene02223	1566	73.16
Gene02224	0	0
Gene02225	0	0
Gene02226	566	24.75
Gene02227	1	1.2
Gene02228	0	0
Gene02229	131	5.53
Gene02230	540	46.73
Gene02231	38	5.41
Gene02232	0	0
Gene02233	302	13.47
Gene02234	164	27.56
Gene02235	3	0.35
Gene02236	75	6.67
Gene02237	97	24.63
Gene02238	173	18.57
Gene02239	390	10.49
Gene02240	155	25.14
Gene02241	230	59.87
Gene02242	198	9.36
Gene02243	0	0
Gene02244	32	2.19
Gene02245	3	1.33
Gene02246	3	2.92
Gene02247	59.25	2.13
Gene02248	33	31.13
Gene02249	33	44.34
Gene02250	76	12.25
Gene02251	80	27.33
Gene02252	107	13.22
Gene02253	86	11.67
Gene02254	211	8.83
Gene02255	46	6.27
Gene02256	124	13.14
Gene02257	317	20.21
Gene02258	1	0.12
Gene02259	11	9.93
Gene02260	6	0.86
Gene02261	84	31.1
Gene02262	90	7.35
Gene02263	176	10.46
Gene02264	239	10.8
Gene02265	271	19.84
Gene02266	7497	593.76
Gene02267	2	0.22
Gene02268	17	3.06
Gene02269	53	9.94
Gene02270	49	6.49
Gene02271	0	0
Gene02272	37	26.03
Gene02273	1610	79.4
Gene02274	67	20.15
Gene02275	9	9.16
Gene02276	21	1.69
Gene02277	52	2.41
Gene02278	9	9.77
Gene02279	297	43.26
Gene02280	184	10.05
Gene02281	137	44.24
Gene02282	15	2.97
Gene02283	26	4.58
Gene02284	1	0.11
Gene02285	1	0.07
Gene02286	32	3.76
Gene02287	0	0
Gene02288	95	9.63
Gene02289	19	7.91
Gene02290	760	23.44
Gene02291	1225	46.97
Gene02292	0	0
Gene02293	0	0
Gene02294	1567.07	86.41
Gene02295	85	4.42
Gene02296	230	17.62
Gene02297	35	5.2
Gene02298	3	6.4
Gene02299	0	0
Gene02300	9	1.7
Gene02301	4	13.13
Gene02302	192	16.23
Gene02303	36	61.97
Gene02304	194	19
Gene02305	272	36.14
Gene02306	62	12.64
Gene02307	0	0
Gene02308	3	13.49
Gene02309	64	9.17
Gene02310	0	0
Gene02311	11	4.76
Gene02312	15	4.18
Gene02313	229	22.86
Gene02314	741.35	32.23
Gene02315	55	2.87
Gene02316	0	0
Gene02317	38	4.4
Gene02318	0	0
Gene02319	0	0
Gene02320	58	4.5
Gene02321	160	12.91
Gene02322	0	0
Gene02323	0	0
Gene02324	47	4.64
Gene02325	47	3.12
Gene02326	63	10.73
Gene02327	111	22.73
Gene02328	11	49.47
Gene02329	143	27.33
Gene02330	57	17.86
Gene02331	101	13.63
Gene02332	215	13.66
Gene02333	0	0
Gene02334	143	9.34
Gene02335	66	20.55
Gene02336	66	8.1
Gene02337	0	0
Gene02338	38	8.6
Gene02339	16	0.87
Gene02340	223	12.62
Gene02341	25	0.88
Gene02342	263	12.22
Gene02343	61	4.06
Gene02344	6	51.76
Gene02345	0	0
Gene02346	59	12.18
Gene02347	2	0.14
Gene02348	0	0
Gene02349	0	0
Gene02350	94	3.17
Gene02351	91	14.18
Gene02352	156	7.91
Gene02353	945	51.28
Gene02354	90	17.39
Gene02355	0	0
Gene02356	0	0
Gene02357	364	41.5
Gene02358	461	18.42
Gene02359	0	0
Gene02360	236	13.01
Gene02361	86	4.51
Gene02362	327	31.54
Gene02363	5.12	1.03
Gene02364	190	5.71
Gene02365	7	0.42
Gene02366	75	3.31
Gene02367	0	0
Gene02368	0	0
Gene02369	41	1.54
Gene02370	129	8.67
Gene02371	63	7.73
Gene02372	23	3.57
Gene02373	0	0
Gene02374	134	25.05
Gene02375	15.82	5.62
Gene02376	0	0
Gene02377	8	0.79
Gene02378	19	1.32
Gene02379	0	0
Gene02380	1	0.65
Gene02381	115	7.01
Gene02382	0	0
Gene02383	156	52.62
Gene02384	6438	157.21
Gene02385	217	42.9
Gene02386	0	0
Gene02387	101	3.43
Gene02388	0	0
Gene02389	204	72.5
