GeneID	ExpectedReadCount	TPM
Gene01193	211	40.42
Gene01194	20	1.24
Gene01195	58	14.64
Gene01196	11	1.65
Gene01197	49	4.92
Gene01198	34	2.11
Gene01199	7	1.19
Gene01200	2	16.21
Gene01201	21	6.06
Gene01202	1	0.69
Gene01203	45	5.23
Gene01204	18	69.56
Gene01205	1.62	0.9
Gene01206	323	27.41
Gene01207	33	4.83
Gene01208	110	19.68
Gene01209	175	23.17
Gene01210	0	0
Gene01211	14	0.95
Gene01212	0	0
Gene01213	24	5.63
Gene01214	41	15.88
Gene01215	0	0
Gene01216	137	16.55
Gene01217	1	0.79
Gene01218	15	5.41
Gene01219	10	2.18
Gene01220	238.36	17.37
Gene01221	0	0
Gene01222	444	113.92
Gene01223	0	0
Gene01224	0	0
Gene01225	6	0.82
Gene01226	0	0
Gene01227	0	0
Gene01228	31	7.22
Gene01229	1	0.07
Gene01230	0	0
Gene01231	542	27.47
Gene01232	65	7.69
Gene01233	389	118.76
Gene01234	0	0
Gene01235	54	13.59
Gene01236	1.96	0.42
Gene01237	140.01	29.64
Gene01238	3	2.9
Gene01239	21	1.26
Gene01240	140	40.1
Gene01241	0	0
Gene01242	0	0
Gene01243	80	29.14
Gene01244	38	2.19
Gene01245	0	0
Gene01246	122	8.31
Gene01247	294	48.71
Gene01248	38.26	4.6
Gene01249	118	18.46
Gene01250	0	0
Gene01251	0	0
Gene01252	271	25.36
Gene01253	42	8.16
Gene01254	2157	112.96
Gene01255	247	18.48
Gene01256	610	45.96
Gene01257	171	30.94
Gene01258	0	0
Gene01259	0	0
Gene01260	982	65.78
Gene01261	243	33.13
Gene01262	812	127.27
Gene01263	13	21.13
Gene01264	69	17.42
Gene01265	0	0
Gene01266	7	0.83
Gene01267	13	41.99
Gene01268	1	0.18
Gene01269	0	0
Gene01270	0	0
Gene01271	1	0.24
Gene01272	226	18.6
Gene01273	63	7.78
Gene01274	338	31.33
Gene01275	0	0
Gene01276	0	0
Gene01277	35	3.73
Gene01278	33	22.55
Gene01279	320	28.52
Gene01280	22	1.15
Gene01281	163	32.57
Gene01282	1	0.07
Gene01283	1	1.99
Gene01284	217	23.09
Gene01285	0	0
Gene01286	181	6.21
Gene01287	0	0
Gene01288	32	9.34
Gene01289	1	0.19
Gene01290	89	20.99
Gene01291	1	0.16
Gene01292	140	8.94
Gene01293	32	19.06
Gene01294	6	11.53
Gene01295	0	0
Gene01296	306	67.69
Gene01297	75	12.35
Gene01298	91	41.7
Gene01299	23	7.02
Gene01300	12	3.04
Gene01301	0	0
Gene01302	0	0
Gene01303	166	66.56
Gene01304	0	0
Gene01305	66	11.81
Gene01306	0	0
Gene01307	32	4.37
Gene01308	1	1.04
Gene01309	23	14.42
Gene01310	105	12.51
Gene01311	4	2.04
Gene01312	0	0
Gene01313	0	0
Gene01314	421	37.95
Gene01315	83	7.09
Gene01316	0	0
Gene01317	0	0
Gene01318	38	6.74
Gene01319	0	0
Gene01320	123	11.13
Gene01321	1444	152.38
Gene01322	5	2.5
Gene01323	16	2.31
Gene01324	357	36.35
Gene01325	34.82	2.71
Gene01326	83	6.21
Gene01327	7	1.31
Gene01328	30	4.18
Gene01329	922	72.09
Gene01330	299	32.2
Gene01331	719	62.93
Gene01332	26	8.57
Gene01333	1017	139.61
Gene01334	504	58.71
Gene01335	9	11.14
Gene01336	69.79	23.38
Gene01337	143	10.16
Gene01338	16	2.66
Gene01339	137	20.65
Gene01340	76	5.64
Gene01341	26	9.88
Gene01342	3	18.86
Gene01343	157	23
Gene01344	11	6.95
Gene01345	29	37.34
Gene01346	4	1.02
Gene01347	0	0
Gene01348	613	39.25
Gene01349	29	6.88
Gene01350	48	62.63
Gene01351	0	0
Gene01352	0	0
Gene01353	30	3.66
Gene01354	0	0
Gene01355	0	0
Gene01356	379	28.47
Gene01357	26	2.56
Gene01358	140	27.83
Gene01359	16	3.27
Gene01360	75	36
Gene01361	151	10.91
Gene01362	183	77.66
Gene01363	130	5.48
Gene01364	0	0
Gene01365	209	18.93
Gene01366	136	8.23
Gene01367	126	13.72
Gene01368	17	12.63
Gene01369	82	11.2
Gene01370	4123	251.88
Gene01371	332	14.49
Gene01372	0	0
Gene01373	87	15.82
Gene01374	166	8.61
Gene01375	75	20.59
Gene01376	14	1.08
Gene01377	0	0
Gene01378	269	132.27
Gene01379	4	0.97
Gene01380	128	40
Gene01381	457	184.16
Gene01382	107	29.27
Gene01383	44	33.58
Gene01384	0	0
Gene01385	85	23.49
Gene01386	531	37.09
Gene01387	68	7.56
Gene01388	1	1.34
Gene01389	105	42.31
Gene01390	34	1.77
Gene01391	0	0
Gene01392	139	7.94
Gene01393	79	13.63
Gene01394	70	3.56
Gene01395	1	0.51
Gene01396	29	6.9
Gene01397	506	32.24
Gene01398	45	2.45
Gene01399	26	18.67
Gene01400	121	44.08
Gene01401	28	6.12
Gene01402	0	0
Gene01403	64	6.13
Gene01404	0	0
Gene01405	21	4.02
Gene01406	40	5.61
Gene01407	0	0
Gene01408	3	4.14
Gene01409	29	19.5
Gene01410	177	14.11
Gene01411	0	0
Gene01412	122	7.81
Gene01413	38	6.52
Gene01414	51	7.95
Gene01415	145	24.23
Gene01416	0	0
Gene01417	82	24.47
Gene01418	156	21.23
Gene01419	7	0.45
Gene01420	0	0
Gene01421	3	12.95
Gene01422	242	35.72
Gene01423	13	3.04
Gene01424	0	0
Gene01425	1253	181.53
Gene01426	2	3.25
Gene01427	66.37	5.34
Gene01428	41	7.28
Gene01429	41	4.59
Gene01430	531	32.72
Gene01431	2	11.37
Gene01432	1410	122.72
Gene01433	0	0
Gene01434	0	0
Gene01435	20	7.19
Gene01436	68	5.78
Gene01437	0	0
Gene01438	33	3.38
Gene01439	448	23.35
Gene01440	10	1.52
Gene01441	75	4.41
Gene01442	3	5.76
Gene01443	122	7.89
Gene01444	211	14.71
Gene01445	334	88.59
Gene01446	44	6.67
Gene01447	0	0
Gene01448	0	0
Gene01449	25	3.75
Gene01450	27	4.97
Gene01451	53	24.29
Gene01452	5	47.45
Gene01453	151	20.91
Gene01454	0	0
Gene01455	442	35.19
Gene01456	51	5.25
Gene01457	0	0
Gene01458	3	0.39
Gene01459	50	14.64
Gene01460	71	38.14
Gene01461	0	0
Gene01462	0	0
Gene01463	175	53.63
Gene01464	4	7.97
Gene01465	1080	91.56
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	66	23.19
Gene01470	0	0
Gene01471	44	11.71
Gene01472	0	0
Gene01473	0	0
Gene01474	10	3.18
Gene01475	139	33.38
Gene01476	0	0
Gene01477	134	20.67
Gene01478	11	0.69
Gene01479	45	8.24
Gene01480	365	20.52
Gene01481	0	0
Gene01482	107	11.67
Gene01483	7	0.67
Gene01484	67	13.6
Gene01485	138	22.91
Gene01486	107	25.54
Gene01487	60	3.97
Gene01488	0	0
Gene01489	78	14.02
Gene01490	1	0.15
Gene01491	9	8.33
Gene01492	0	0
Gene01493	293	29.3
Gene01494	20	6.01
Gene01495	2	0.4
Gene01496	2	0.53
Gene01497	219	25.51
Gene01498	103	25.51
Gene01499	1156	96.65
Gene01500	6	0.72
Gene01501	92	18.43
Gene01502	10	2.52
Gene01503	32	7.88
Gene01504	21	8.82
Gene01505	213	59.5
Gene01506	206	12.21
Gene01507	411.7	14.07
Gene01508	0	0
Gene01509	93	15.06
Gene01510	191	31.31
Gene01511	471	47.9
Gene01512	105	4.34
Gene01513	5	22.22
Gene01514	0	0
Gene01515	444	25.44
Gene01516	3375	172.59
Gene01517	230	62.26
Gene01518	3	4.8
Gene01519	0	0
Gene01520	104	16.2
Gene01521	29	2.94
Gene01522	297	18.23
Gene01523	422	22.44
Gene01524	154	15.99
Gene01525	0	0
Gene01526	2	3.84
Gene01527	39	9.75
Gene01528	13	2.8
Gene01529	236	39.43
Gene01530	0	0
Gene01531	0	0
Gene01532	107	25.08
Gene01533	0	0
Gene01534	3	0.89
Gene01535	11	4.18
Gene01536	181	9.75
Gene01537	491	34.95
Gene01538	1520	102.07
Gene01539	27	15.52
Gene01540	26	1.31
Gene01541	0	0
Gene01542	1	0.12
Gene01543	23	5.54
Gene01544	15	2.41
Gene01545	0	0
Gene01546	283	32.11
Gene01547	9	19.31
Gene01548	45	16.24
Gene01549	41	15.14
Gene01550	6	0.82
Gene01551	0	0
Gene01552	52	81.9
Gene01553	5	0.29
Gene01554	288	20.97
Gene01555	0	0
Gene01556	1	1.92
Gene01557	245	16.33
Gene01558	50	11.93
Gene01559	58	6.85
Gene01560	0	0
Gene01561	62	6.08
Gene01562	19	9.88
Gene01563	121	12.16
Gene01564	31	13.66
Gene01565	55	11.93
Gene01566	338	31.67
Gene01567	0	0
Gene01568	24	5.75
Gene01569	28	4.13
Gene01570	0	0
Gene01571	175	31.81
Gene01572	62	25.37
Gene01573	0	0
Gene01574	21	73.09
Gene01575	52	6.96
Gene01576	0	0
Gene01577	37	4.78
Gene01578	4.5	1.74
Gene01579	49	59.85
Gene01580	2	0.45
Gene01581	267	18.6
Gene01582	0	0
Gene01583	0	0
Gene01584	65	7.47
Gene01585	23	6.49
Gene01586	7	1.91
Gene01587	20	23.81
Gene01588	0	0
Gene01589	22	13.49
Gene01590	173	36.92
Gene01591	17	0.98
Gene01592	25	43.34
Gene01593	8	1.02
Gene01594	0	0
Gene01595	1	2.03
Gene01596	1	2.52
Gene01597	75	18.58
Gene01598	97	5.78
Gene01599	264	19.7
Gene01600	152	9.51
Gene01601	0	0
Gene01602	87	13.69
Gene01603	0	0
Gene01604	1123	57.43
Gene01605	74	12.66
Gene01606	16	7.87
Gene01607	0	0
Gene01608	0	0
Gene01609	1	0.04
Gene01610	357	37.27
Gene01611	277.25	111.17
Gene01612	670	54.11
Gene01613	298	43.25
Gene01614	0	0
Gene01615	1	65.54
Gene01616	17	4.98
Gene01617	13.78	0.83
Gene01618	5	0.85
Gene01619	152	35.63
Gene01620	41	2.2
Gene01621	37	6.89
Gene01622	268	311.2
Gene01623	76.77	4.81
Gene01624	1	0.6
Gene01625	17	24.83
Gene01626	41	13.8
Gene01627	0	0
Gene01628	316.62	46.3
Gene01629	0	0
Gene01630	4	20.66
Gene01631	90	8.66
Gene01632	63	9.76
Gene01633	472	25.78
Gene01634	130	11.37
Gene01635	2	0.21
Gene01636	0	0
Gene01637	0	0
Gene01638	3	0.18
Gene01639	54	3.8
Gene01640	363	10.98
Gene01641	6	3.52
Gene01642	0	0
Gene01643	27	2.95
Gene01644	115.75	56.57
Gene01645	22	17.57
Gene01646	69	11.6
Gene01647	131	19.48
Gene01648	60	11.27
Gene01649	71	14.99
Gene01650	0	0
Gene01651	59	15.19
Gene01652	4	0.85
Gene01653	5	2.83
Gene01654	43	9.2
Gene01655	469	62.74
Gene01656	1	0.13
Gene01657	71	9.55
Gene01658	676	51.27
Gene01659	80	42.41
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	135	13.98
Gene01667	52	8.25
Gene01668	1789	73.18
Gene01669	0	0
Gene01670	47	5.84
Gene01671	1	0.19
Gene01672	0	0
Gene01673	0	0
Gene01674	271	72.86
Gene01675	0	0
Gene01676	0	0
Gene01677	0	0
Gene01678	8	1.22
Gene01679	59	7.66
Gene01680	9	0.87
Gene01681	0	0
Gene01682	0	0
Gene01683	5	1.32
Gene01684	67	12.5
Gene01685	183	12.5
Gene01686	119	8.38
Gene01687	0	0
Gene01688	3	24.31
Gene01689	19	8.61
Gene01690	2	0.29
Gene01691	1184	252.67
Gene01692	23	10.19
Gene01693	0	0
Gene01694	30	9.53
Gene01695	9	4.29
Gene01696	20	29.65
Gene01697	1	5.5
Gene01698	426	12.93
Gene01699	30	5.69
Gene01700	20	4.77
Gene01701	762	51.04
Gene01702	2	3.98
Gene01703	0	0
Gene01704	19	22.06
Gene01705	0	0
Gene01706	18	5.41
Gene01707	325	162.76
Gene01708	48	3.94
Gene01709	95	47
Gene01710	0	0
Gene01711	10	4.89
Gene01712	48	20.26
Gene01713	195	75.53
Gene01714	0	0
Gene01715	46	3.27
Gene01716	7	2.15
Gene01717	96	25.72
Gene01718	99	5.54
Gene01719	732	61.66
Gene01720	0	0
Gene01721	0	0
Gene01722	10	8.06
Gene01723	0	0
Gene01724	4	0.35
Gene01725	0	0
Gene01726	120.68	61.19
Gene01727	600	218.57
Gene01728	74	4.1
Gene01729	1	2.63
Gene01730	5	1.26
Gene01731	92	16.84
Gene01732	1	1.32
Gene01733	61	37.4
Gene01734	11	13.61
Gene01735	1804	173.57
Gene01736	0	0
Gene01737	37	7.25
Gene01738	6	1.68
Gene01739	34	1.66
Gene01740	807	1251.62
Gene01741	5	1.03
Gene01742	119	29.2
Gene01743	5	0.82
Gene01744	0	0
Gene01745	0	0
Gene01746	20	7.71
Gene01747	30	2.33
Gene01748	3	0.24
Gene01749	56	50.75
Gene01750	175	11.92
Gene01751	0	0
Gene01752	17	1.43
Gene01753	32	2.7
Gene01754	182	34.78
Gene01755	46	38.14
Gene01756	88	4.9
Gene01757	41	7.12
Gene01758	0	0
Gene01759	0	0
Gene01760	60	4.19
Gene01761	302	30.63
Gene01762	58	3.55
Gene01763	12	1.89
Gene01764	25	14.07
Gene01765	39	10.97
Gene01766	144	18.88
Gene01767	0	0
Gene01768	9	0.5
Gene01769	419.09	45.96
Gene01770	20	4.53
Gene01771	66	8.16
Gene01772	0	0
Gene01773	173	5.66
Gene01774	0	0
Gene01775	323	145.53
Gene01776	264	70.26
Gene01777	0	0
Gene01778	42	25.19
Gene01779	0	0
Gene01780	501	57.85
Gene01781	160	8.16
Gene01782	0	0
Gene01783	0	0
Gene01784	114	17.59
Gene01785	78	7.51
Gene01786	34	14.66
Gene01787	138	17.09
Gene01788	0	0
Gene01789	138	15.68
Gene01790	67	10.24
Gene01791	1	0.13
Gene01792	21	16.92
Gene01793	205	213.83
Gene01794	133	12.99
Gene01795	87	9.73
Gene01796	0	0
Gene01797	330	79.98
Gene01798	20	3.65
Gene01799	20	1.95
Gene01800	0	0
Gene01801	0	0
Gene01802	56	13.41
Gene01803	0	0
Gene01804	199	23.96
Gene01805	1	1.07
Gene01806	4	0.58
Gene01807	187	158.04
Gene01808	0	0
Gene01809	162	14.47
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	201	24.39
Gene01816	71	5.92
Gene01817	0	0
Gene01818	43	39.78
Gene01819	44	11.25
Gene01820	0	0
Gene01821	0	0
Gene01822	1	0.2
Gene01823	71	5.66
Gene01824	365	45.93
Gene01825	0	0
Gene01826	15	1.8
Gene01827	55	24.51
Gene01828	72	4.39
Gene01829	0	0
Gene01830	0	0
Gene01831	0	0
Gene01832	1	0.58
Gene01833	0	0
Gene01834	0	0
Gene01835	0	0
Gene01836	369	74.11
Gene01837	580	33.45
Gene01838	22	18.77
Gene01839	81	12.57
Gene01840	0	0
Gene01841	0	0
Gene01842	397	19.4
Gene01843	1	10.31
Gene01844	454	64.35
Gene01845	4	0.44
Gene01846	12	2.52
Gene01847	76	25.68
Gene01848	509	52.79
Gene01849	0	0
Gene01850	191.68	103.64
Gene01851	20	4.67
Gene01852	1	5.69
Gene01853	9	1.64
Gene01854	153	13.14
Gene01855	5	1.59
Gene01856	4234	568.31
Gene01857	71	12.47
Gene01858	216	35.49
Gene01859	73	7.51
Gene01860	1	9.89
Gene01861	4	1.35
Gene01862	8	2.42
Gene01863	34	7.95
Gene01864	1	0.23
Gene01865	0	0
Gene01866	1225	96.75
Gene01867	32	1.43
Gene01868	2	0.45
Gene01869	0	0
Gene01870	0	0
Gene01871	4	1.15
Gene01872	0	0
Gene01873	138	9.76
Gene01874	62.11	17.73
Gene01875	4	2.21
Gene01876	37.08	15.65
Gene01877	106	16.58
Gene01878	18	1.18
Gene01879	0	0
Gene01880	5.01	2.66
Gene01881	307	37.96
Gene01882	0	0
Gene01883	221	30.61
Gene01884	18	13.38
Gene01885	14	5.85
Gene01886	0	0
Gene01887	0	0
Gene01888	185	18.07
Gene01889	20	8.44
Gene01890	645	19.74
Gene01891	92	14.65
Gene01892	0	0
Gene01893	12	22.26
Gene01894	7	4.49
Gene01895	0	0
Gene01896	0	0
Gene01897	0	0
Gene01898	44	9.47
Gene01899	144	43.62
Gene01900	43	13.28
Gene01901	3	0.74
Gene01902	201	13.16
Gene01903	0	0
Gene01904	0	0
Gene01905	0	0
Gene01906	100	6.56
Gene01907	333	26.84
Gene01908	401	23.72
Gene01909	3	0.14
Gene01910	17	6.89
Gene01911	33	23.5
Gene01912	2	3.1
Gene01913	706	135.89
Gene01914	144	9.24
Gene01915	200	36.87
Gene01916	0	0
Gene01917	8	2.33
Gene01918	46	14.61
Gene01919	3	2.25
Gene01920	0	0
Gene01921	27	1.28
Gene01922	24	4.28
Gene01923	0	0
Gene01924	51	13.81
Gene01925	18	4.46
Gene01926	12	3.45
Gene01927	129	21.97
Gene01928	0	0
Gene01929	711	128.65
Gene01930	23	12.77
Gene01931	9	9.72
Gene01932	48	12.86
Gene01933	5	1.22
Gene01934	61	34.82
Gene01935	0	0
Gene01936	0	0
Gene01937	20	6.13
Gene01938	496	34.67
Gene01939	17	19.74
Gene01940	117	21.77
Gene01941	50	10.44
Gene01942	6	2.31
Gene01943	62	9.4
Gene01944	0	0
Gene01945	18	1.33
Gene01946	1112	56.79
Gene01947	1117	101.38
Gene01948	0	0
Gene01949	19	7.54
Gene01950	0	0
Gene01951	0	0
Gene01952	241	56.32
Gene01953	32	11.71
Gene01954	258	37.38
Gene01955	2364	112.74
Gene01956	8	6.63
Gene01957	135	6.41
Gene01958	0	0
Gene01959	526	115.38
Gene01960	517	55.15
Gene01961	3	1.8
Gene01962	0	0
Gene01963	0	0
Gene01964	19	1.14
Gene01965	60	18.32
Gene01966	25	2.4
Gene01967	95	16.76
Gene01968	3	1.1
Gene01969	3	0.56
Gene01970	3	2.44
Gene01971	0	0
Gene01972	0	0
Gene01973	54	18.56
Gene01974	31	70.48
Gene01975	5	1.45
Gene01976	50	8.76
Gene01977	153	4.16
Gene01978	0	0
Gene01979	187.63	8.65
Gene01980	306	24.49
Gene01981	62	15.41
Gene01982	7	8.33
Gene01983	81	6.03
Gene01984	21	3.94
Gene01985	0	0
Gene01986	50	19.27
Gene01987	25	17.51
Gene01988	0	0
Gene01989	25	7.29
Gene01990	108	34.43
Gene01991	152	24.61
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	33	72.16
Gene01996	60	40.34
Gene01997	0	0
Gene01998	9	1.45
Gene01999	88	14.07
Gene02000	7	0.82
Gene02001	1	0.05
Gene02002	70	8.04
Gene02003	14	150.56
Gene02004	21	16.61
Gene02005	154	14.74
Gene02006	87	7.84
Gene02007	664.23	38.54
Gene02008	0	0
Gene02009	76	12.13
Gene02010	87	19.86
Gene02011	0	0
Gene02012	0	0
Gene02013	0	0
Gene02014	92	9.17
Gene02015	35	9.78
Gene02016	0	0
Gene02017	0	0
Gene02018	0	0
Gene02019	194	23.11
Gene02020	205	40.05
Gene02021	157	22.87
Gene02022	23	32.63
Gene02023	1010	97.42
Gene02024	0	0
Gene02025	98	14.52
Gene02026	1	0.22
Gene02027	187	19.84
Gene02028	32	4.8
Gene02029	383	38.16
Gene02030	8	6.45
Gene02031	54	4.08
Gene02032	3	1.56
Gene02033	3	0.72
Gene02034	0	0
Gene02035	3	1.12
Gene02036	2	1.6
Gene02037	518	32.04
Gene02038	36	9.71
Gene02039	47	35.87
Gene02040	21	15.61
Gene02041	572	71.4
Gene02042	0	0
Gene02043	20	11.74
Gene02044	4	2
Gene02045	48	4.81
Gene02046	2	0.93
Gene02047	0	0
Gene02048	125	19.51
Gene02049	365	29.69
Gene02050	29	8.69
Gene02051	0	0
Gene02052	3862	434.42
Gene02053	24	6
Gene02054	17	3.35
Gene02055	39.5	5.98
Gene02056	287	22.85
Gene02057	246	35.38
Gene02058	28	7.4
Gene02059	36	9.3
Gene02060	0	0
Gene02061	60	11.25
Gene02062	60	10.78
Gene02063	223.28	5.95
Gene02064	105	15.95
Gene02065	0	0
Gene02066	87	22.92
Gene02067	21	4.02
Gene02068	51	33.49
Gene02069	228	38.92
Gene02070	10.88	1.49
Gene02071	0	0
Gene02072	527	31.08
Gene02073	24	10.18
Gene02074	2042	384.56
Gene02075	323	212.08
Gene02076	229	27.16
Gene02077	57	10.73
Gene02078	19	21.79
Gene02079	0	0
Gene02080	109	37.63
Gene02081	0	0
Gene02082	37	7.14
Gene02083	2112	184.23
Gene02084	3	1.49
Gene02085	0	0
Gene02086	154	17.94
Gene02087	2	0.27
Gene02088	0	0
Gene02089	995.59	116.15
Gene02090	41.64	5.24
Gene02091	85.66	10.85
Gene02092	0	0
Gene02093	6	20.88
Gene02094	1	0.34
Gene02095	1173	698.52
Gene02096	0	0
Gene02097	83	6.65
Gene02098	48	10.65
Gene02099	1	0.38
Gene02100	241	23.24
Gene02101	0	0
Gene02102	0	0
Gene02103	8	2.95
Gene02104	10	4.83
Gene02105	0	0
Gene02106	3	0.89
Gene02107	1.73	3.38
Gene02108	9	2.59
Gene02109	18	1.84
Gene02110	0	0
Gene02111	0	0
Gene02112	57	10.2
Gene02113	214	67.42
Gene02114	419	42.39
Gene02115	6	2.12
Gene02116	0	0
Gene02117	1	0.06
Gene02118	7	0.49
Gene02119	64	2.76
Gene02120	0	0
Gene02121	37	6.08
Gene02122	131	16
Gene02123	0	0
Gene02124	1	2.81
Gene02125	835	57.55
Gene02126	9	27.7
Gene02127	40	26.26
Gene02128	25	14.07
Gene02129	5	0.66
Gene02130	44	6.4
Gene02131	0	0
Gene02132	61	41.01
Gene02133	0	0
Gene02134	70	6.95
Gene02135	79	15.51
Gene02136	53	9.77
Gene02137	96	24.96
Gene02138	935	53.23
Gene02139	0	0
Gene02140	0	0
Gene02141	0	0
Gene02142	5	10.93
Gene02143	0	0
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	236	67.36
Gene02148	11	3.61
Gene02149	104	11.75
Gene02150	0	0
Gene02151	115	16.13
Gene02152	7	0.34
Gene02153	9	6.05
Gene02154	2	3.15
Gene02155	22	3.88
Gene02156	276	27.12
Gene02157	1041	36.25
Gene02158	0	0
Gene02159	4	0.84
Gene02160	90	6.41
Gene02161	77	7.26
Gene02162	289	15.49
Gene02163	30	8.18
Gene02164	34	17.35
Gene02165	55	9.51
Gene02166	14	4.18
Gene02167	1	0.24
Gene02168	0	0
Gene02169	55	15.04
Gene02170	23	10.03
Gene02171	3	0.27
Gene02172	327	18.48
Gene02173	71	21.76
Gene02174	1	0.64
Gene02175	10	2.92
Gene02176	435.8	17.47
Gene02177	39	19.53
Gene02178	74	5.93
Gene02179	38	5.47
Gene02180	6	1.91
Gene02181	177	25.41
Gene02182	25	12.52
Gene02183	616	48.12
Gene02184	426	42.88
Gene02185	63	9.62
Gene02186	67	10.85
Gene02187	0	0
Gene02188	0	0
Gene02189	0	0
Gene02190	122	20.78
Gene02191	114	16.52
Gene02192	0	0
Gene02193	173.59	10.56
Gene02194	0	0
Gene02195	3	0.95
Gene02196	75	11.83
Gene02197	267	38.05
Gene02198	0	0
Gene02199	18	3.46
Gene02200	338	40.21
Gene02201	167	11.45
Gene02202	440	43.67
Gene02203	134	5.43
Gene02204	248	18.33
Gene02205	39	20.28
Gene02206	115	16.48
Gene02207	20	1.4
Gene02208	0	0
Gene02209	25	10.39
Gene02210	7	15.31
Gene02211	244.47	23.7
Gene02212	312	22.64
Gene02213	2	0.49
Gene02214	13	6.63
Gene02215	65	9.97
Gene02216	37	18.88
Gene02217	0	0
Gene02218	0	0
Gene02219	46	6.05
Gene02220	0	0
Gene02221	30	19.1
Gene02222	40	5.44
Gene02223	1202	86.25
Gene02224	0	0
Gene02225	0	0
Gene02226	293	19.68
Gene02227	0	0
Gene02228	0	0
Gene02229	112	7.26
Gene02230	312	41.66
Gene02231	14	3.1
Gene02232	0	0
Gene02233	247	16.92
Gene02234	113	29.57
Gene02235	7	1.28
Gene02236	57	7.82
Gene02237	57	22.74
Gene02238	112	18.59
Gene02239	309	12.73
Gene02240	133	33.58
Gene02241	193	78.97
Gene02242	113	8.21
Gene02243	0	0
Gene02244	15	1.58
Gene02245	4	2.82
Gene02246	0	0
Gene02247	27.8	1.53
Gene02248	28	42.77
Gene02249	18	39.36
Gene02250	21	5.27
Gene02251	51	27.57
Gene02252	90	17.24
Gene02253	63	13.26
Gene02254	159	10.21
Gene02255	33	6.99
Gene02256	74	12.13
Gene02257	214	21
Gene02258	0	0
Gene02259	3	4.38
Gene02260	6	1.33
Gene02261	84	49.31
Gene02262	82	10.33
Gene02263	120	10.97
Gene02264	89	6.18
Gene02265	185	20.87
Gene02266	5289	645.85
Gene02267	2	0.33
Gene02268	10	2.8
Gene02269	27	7.91
Gene02270	46	9.46
Gene02271	0	0
Gene02272	13	14.73
Gene02273	1255	95.1
Gene02274	42	19.92
Gene02275	6	9.91
Gene02276	4	0.5
Gene02277	31	2.21
Gene02278	6	10.58
Gene02279	149	33.72
Gene02280	119	9.99
Gene02281	59	30.1
Gene02282	10	3.09
Gene02283	27	7.41
Gene02284	0	0
Gene02285	0	0
Gene02286	20	3.64
Gene02287	0	0
Gene02288	69	10.82
Gene02289	31	20.51
Gene02290	566	26.76
Gene02291	1179	69.38
Gene02292	0	0
Gene02293	0	0
Gene02294	992.29	84.13
Gene02295	77	6.15
Gene02296	172	20.31
Gene02297	18	4.16
Gene02298	3	10.44
Gene02299	0	0
Gene02300	9	2.66
Gene02301	4	21.33
Gene02302	135	17.61
Gene02303	28	78.59
Gene02304	152	23
Gene02305	184	37.93
Gene02306	50	15.94
Gene02307	0	0
Gene02308	2	14.49
Gene02309	45	10.01
Gene02310	0	0
Gene02311	1	0.69
Gene02312	16	7.01
Gene02313	195	30.08
Gene02314	472.57	31.55
Gene02315	46	3.69
Gene02316	0	0
Gene02317	11	1.97
Gene02318	0	0
Gene02319	0	0
Gene02320	36	4.31
Gene02321	147	18.29
Gene02322	0	0
Gene02323	0	0
Gene02324	34	5.18
Gene02325	42	4.29
Gene02326	58	15.38
Gene02327	74	23.69
Gene02328	1	7.24
Gene02329	94	28.05
Gene02330	38	18.8
Gene02331	74	15.5
Gene02332	157	15.35
Gene02333	0	0
Gene02334	96	9.65
Gene02335	40	19.67
Gene02336	51	9.7
Gene02337	0	0
Gene02338	29	10.28
Gene02339	6	0.5
Gene02340	144	12.53
Gene02341	13	0.7
Gene02342	374	26.69
Gene02343	56	5.74
Gene02344	3	40.27
Gene02345	0	0
Gene02346	42	13.56
Gene02347	7	0.73
Gene02348	0	0
Gene02349	0	0
Gene02350	67	3.47
Gene02351	84	20.36
Gene02352	149	11.62
Gene02353	648	54.06
Gene02354	80	24.14
Gene02355	0	0
Gene02356	0	0
Gene02357	264	46.59
Gene02358	415	25.45
Gene02359	0	0
Gene02360	167	14.16
Gene02361	53	4.27
Gene02362	215	32.04
Gene02363	0	0
Gene02364	167	7.69
Gene02365	4	0.37
Gene02366	93	6.31
Gene02367	0	0
Gene02368	0	0
Gene02369	20	1.16
Gene02370	91	9.41
Gene02371	25	4.75
Gene02372	10	2.42
Gene02373	0	0
Gene02374	100	29.17
Gene02375	9.66	5.44
Gene02376	0	0
Gene02377	5	0.76
Gene02378	17	1.82
Gene02379	0	0
Gene02380	0	0
Gene02381	53	4.97
Gene02382	0	0
Gene02383	129	68.84
Gene02384	2635	98.59
Gene02385	155	47.88
Gene02386	0	0
Gene02387	53	2.76
Gene02388	0	0
Gene02389	117	65.87
Gene02390	277	18.44
Gene02391	1	11.73
Gene02392	2	1.01
Gene02393	3	14.57
Gene02394	165	12.07
Gene02395	9	14.86
Gene02396	1	1.06
Gene02397	102	41.31
Gene02398	35	3.84
