GeneID	ExpectedReadCount	TPM
Gene01198	85.92	3.79
Gene01199	35	4.21
Gene01200	0	0
Gene01201	19	3.85
Gene01202	0	0
Gene01203	74	6.09
Gene01204	27	72.76
Gene01205	0	0
Gene01206	956	57.51
Gene01207	40	4.14
Gene01208	196	24.73
Gene01209	120	11.23
Gene01210	0	0
Gene01211	33	1.59
Gene01212	0	0
Gene01213	29	4.78
Gene01214	74	20.02
Gene01215	0	0
Gene01216	206	17.6
Gene01217	1	0.55
Gene01218	33	8.33
Gene01219	28	4.3
Gene01220	333.65	17.25
Gene01221	0	0
Gene01222	486	87.6
Gene01223	0	0
Gene01224	1	0.11
Gene01225	17	1.63
Gene01226	0	0
Gene01227	0	0
Gene01228	36	5.9
Gene01229	3	0.15
Gene01230	0	0
Gene01231	563	20.26
Gene01232	76	6.36
Gene01233	657	140.58
Gene01234	0	0
Gene01235	67	11.85
Gene01236	0	0
Gene01237	119	17.74
Gene01238	1	0.67
Gene01239	27	1.15
Gene01240	178	35.77
Gene01241	1	35.35
Gene01242	0	0
Gene01243	98	24.96
Gene01244	31	1.27
Gene01245	0	0
Gene01246	91	4.4
Gene01247	133	15.55
Gene01248	1.46	0.12
Gene01249	154	17.01
Gene01250	1	0.12
Gene01251	0	0
Gene01252	404	26.78
Gene01253	65	8.9
Gene01254	1906	70.87
Gene01255	319	16.93
Gene01256	1016	54.28
Gene01257	173	22.08
Gene01258	0	0
Gene01259	0	0
Gene01260	1364	64.82
Gene01261	251	24.19
Gene01262	1165	128.94
Gene01263	30	33.52
Gene01264	90	15.97
Gene01265	0	0
Gene01266	20	1.68
Gene01267	9	20.16
Gene01268	1	0.13
Gene01269	0	0
Gene01270	3	0.26
Gene01271	0	0
Gene01272	279	16.28
Gene01273	61	5.33
Gene01274	367	24.1
Gene01275	0	0
Gene01276	0	0
Gene01277	42	3.17
Gene01278	38	17.98
Gene01279	447	28.23
Gene01280	9	0.33
Gene01281	297	41.81
Gene01282	4	0.21
Gene01283	11	15.07
Gene01284	244	18.38
Gene01285	0	0
Gene01286	262	6.39
Gene01287	0	0
Gene01288	34	6.96
Gene01289	0	0
Gene01290	128	21.23
Gene01291	1	0.11
Gene01292	185	8.38
Gene01293	52	21.48
Gene01294	2	2.64
Gene01295	4	0.4
Gene01296	316	49.19
Gene01297	96	11.15
Gene01298	107	34.15
Gene01299	28	5.99
Gene01300	12	2.14
Gene01301	0	0
Gene01302	0	0
Gene01303	163	45.62
Gene01304	2	0.47
Gene01305	122	15.39
Gene01306	0	0
Gene01307	0	0
Gene01308	0	0
Gene01309	18	7.82
Gene01310	266	22.42
Gene01311	0	0
Gene01312	0	0
Gene01313	0	0
Gene01314	568	36.28
Gene01315	154	9.32
Gene01316	0	0
Gene01317	0	0
Gene01318	5	0.63
Gene01319	0	0
Gene01320	127	8.14
Gene01321	1915	143.08
Gene01322	10	3.48
Gene01323	20	2.04
Gene01324	433	31.22
Gene01325	36.33	2
Gene01326	28	1.48
Gene01327	11	1.45
Gene01328	32	3.15
Gene01329	1217	67.47
Gene01330	243	18.53
Gene01331	1693	105.01
Gene01332	32	7.38
Gene01333	1167	113.23
Gene01334	538	44.35
Gene01335	13	11.07
Gene01336	22.66	5.32
Gene01337	202	10.18
Gene01338	24	2.81
Gene01339	145	15.44
Gene01340	131	6.89
Gene01341	32	8.49
Gene01342	5	22.49
Gene01343	163	16.87
Gene01344	18	7.88
Gene01345	40	35.43
Gene01346	0	0
Gene01347	1	0.95
Gene01348	802	36.44
Gene01349	64	10.68
Gene01350	59	52.96
Gene01351	0	0
Gene01352	0	0
Gene01353	87.33	7.54
Gene01354	0	0
Gene01355	0	0
Gene01356	460	24.51
Gene01357	26	1.81
Gene01358	207	29
Gene01359	12	1.73
Gene01360	54	18.04
Gene01361	134	6.86
Gene01362	425	125.78
Gene01363	136	4.08
Gene01364	0	0
Gene01365	331	21.24
Gene01366	814	34.94
Gene01367	184	14.18
Gene01368	32	16.45
Gene01369	118	11.39
Gene01370	5395	233.9
Gene01371	199	6.17
Gene01372	0	0
Gene01373	130	16.66
Gene01374	288	10.61
Gene01375	65	12.52
Gene01376	5	0.27
Gene01377	0	0
Gene01378	388	132.75
Gene01379	2	0.34
Gene01380	175	38.32
Gene01381	553	155.54
Gene01382	199	38.21
Gene01383	41	21.63
Gene01384	0	0
Gene01385	59	11.45
Gene01386	738	36.56
Gene01387	150	11.81
Gene01388	0	0
Gene01389	131	36.85
Gene01390	56	2.07
Gene01391	1	0.18
Gene01392	76	3.08
Gene01393	100	12.18
Gene01394	101	3.65
Gene01395	0	0
Gene01396	45	7.53
Gene01397	650	29.39
Gene01398	56	2.17
Gene01399	44	21.86
Gene01400	322	82
Gene01401	49	7.54
Gene01402	0	0
Gene01403	103	6.99
Gene01404	0	0
Gene01405	31	4.19
Gene01406	57	5.65
Gene01407	0	0
Gene01408	4	3.79
Gene01409	32	14.9
Gene01410	264	14.92
Gene01411	0	0
Gene01412	215	9.77
Gene01413	69	8.35
Gene01414	77	8.47
Gene01415	169	19.93
Gene01416	0	0
Gene01417	115	24.06
Gene01418	147	14.14
Gene01419	6	0.27
Gene01420	0	0
Gene01421	4	12.1
Gene01422	517	53.91
Gene01423	9	1.48
Gene01424	2	0.48
Gene01425	806	82.5
Gene01426	3	3.35
Gene01427	85	4.85
Gene01428	47	5.89
Gene01429	57	4.52
Gene01430	634	27.72
Gene01431	0	0
Gene01432	2385	147.12
Gene01433	0	0
Gene01434	2	0.31
Gene01435	54	13.57
Gene01436	107	6.45
Gene01437	0	0
Gene01438	27	1.96
Gene01439	626	23.17
Gene01440	13	1.4
Gene01441	87	3.63
Gene01442	1	1.32
Gene01443	80	3.67
Gene01444	444	21.96
Gene01445	416	77.48
Gene01446	61	6.53
Gene01447	0	0
Gene01448	0	0
Gene01449	17	1.8
Gene01450	31	4.02
Gene01451	95	30.32
Gene01452	2	14.1
Gene01453	279	27.31
Gene01454	0	0
Gene01455	584	32.97
Gene01456	35	2.55
Gene01457	0	0
Gene01458	3	0.28
Gene01459	74	15.2
Gene01460	89	33.22
Gene01461	0	0
Gene01462	0	0
Gene01463	394	84.63
Gene01464	5	6.85
Gene01465	1315	79.02
Gene01466	0	0
Gene01467	0	0
Gene01468	0	0
Gene01469	73	17.94
Gene01470	0	0
Gene01471	68	12.71
Gene01472	0	0
Gene01473	1	4.04
Gene01474	5	1.11
Gene01475	358	60.44
Gene01476	0	0
Gene01477	173	18.85
Gene01478	18	0.8
Gene01479	100	12.91
Gene01480	494	19.72
Gene01481	0	0
Gene01482	95	7.33
Gene01483	8	0.54
Gene01484	59	8.43
Gene01485	237	27.77
Gene01486	116	19.47
Gene01487	109	5.11
Gene01488	0	0
Gene01489	147	18.63
Gene01490	0	0
Gene01491	8	5.1
Gene01492	0	0
Gene01493	480	34
Gene01494	23	4.85
Gene01495	0	0
Gene01496	2	0.37
Gene01497	480	39.57
Gene01498	180	31.34
Gene01499	1494	88.54
Gene01500	7	0.6
Gene01501	132	18.63
Gene01502	4	0.71
Gene01503	52	9
Gene01504	41	12.01
Gene01505	316	61.94
Gene01506	289	12.16
Gene01507	235	5.71
Gene01508	0	0
Gene01509	104	11.89
Gene01510	230	26.61
Gene01511	900	64.82
Gene01512	134	3.94
Gene01513	15	46.74
Gene01514	0	0
Gene01515	636	25.87
Gene01516	4316.98	156.76
Gene01517	204	38.77
Gene01518	2	2.2
Gene01519	0	0
Gene01520	91	10.01
Gene01521	49	3.52
Gene01522	438	19.08
Gene01523	530	20.01
Gene01524	258	18.97
Gene01525	0	0
Gene01526	2	2.64
Gene01527	65	11.42
Gene01528	24	3.64
Gene01529	310	36.55
Gene01530	4.39	3.74
Gene01531	0	0
Gene01532	196	32.31
Gene01533	0	0
Gene01534	11	2.29
Gene01535	30	7.96
Gene01536	281	10.75
Gene01537	691	34.88
Gene01538	1227	58.46
Gene01539	19.86	7.92
Gene01540	54	1.93
Gene01541	0	0
Gene01542	0	0
Gene01543	37	6.27
Gene01544	10	1.14
Gene01545	0	0
Gene01546	489	39.27
Gene01547	17	25.11
Gene01548	106	26.75
Gene01549	62	16.01
Gene01550	9	0.87
Gene01551	0	0
Gene01552	32	34.66
Gene01553	12	0.5
Gene01554	216	11.16
Gene01555	0	0
Gene01556	1	1.32
Gene01557	363	17.16
Gene01558	161	27.02
Gene01559	28	2.34
Gene01560	0	0
Gene01561	114	7.92
Gene01562	31	11.21
Gene01563	120	8.54
Gene01564	14	4.3
Gene01565	67	10.23
Gene01566	443	29.4
Gene01567	0	0
Gene01568	50	8.42
Gene01569	1	0.1
Gene01570	0	0
Gene01571	187	23.97
Gene01572	50	14.28
Gene01573	0	0
Gene01574	18	43.53
Gene01575	60	5.67
Gene01576	0	0
Gene01577	86	7.85
Gene01578	5.5	1.48
Gene01579	71	59.68
Gene01580	3	0.48
Gene01581	367	18.13
Gene01582	0	0
Gene01583	0	0
Gene01584	60	4.88
Gene01585	51.14	10.13
Gene01586	10	1.92
Gene01587	37	30.32
Gene01588	0	0
Gene01589	21	8.93
Gene01590	334	50.18
Gene01591	31	1.27
Gene01592	39	46.5
Gene01593	11	0.99
Gene01594	0	0
Gene01595	0	0
Gene01596	2	3.47
Gene01597	105	18.28
Gene01598	146	6.18
Gene01599	380	20.11
Gene01600	222	9.85
Gene01601	0	0
Gene01602	94	10.44
Gene01603	0	0
Gene01604	1281	46.52
Gene01605	119	14.37
Gene01606	11	3.76
Gene01607	0	0
Gene01608	0	0
Gene01609	1	0.03
Gene01610	614	45.39
Gene01611	313.63	87.78
Gene01612	941	53.88
Gene01613	390	39.99
Gene01614	0	0
Gene01615	1	0
Gene01616	36	7.39
Gene01617	4	0.17
Gene01618	0	0
Gene01619	100	16.49
Gene01620	20	0.76
Gene01621	54	7.08
Gene01622	492	393.26
Gene01623	123.72	5.5
Gene01624	2	0.83
Gene01625	18	18.08
Gene01626	71	16.72
Gene01627	0	0
Gene01628	366	37.81
Gene01629	0	0
Gene01630	10	36.5
Gene01631	149	10.16
Gene01632	105	11.48
Gene01633	668	25.91
Gene01634	188	11.65
Gene01635	0	0
Gene01636	0	0
Gene01637	0	0
Gene01638	8	0.34
Gene01639	48	2.4
Gene01640	804	17.28
Gene01641	9	3.67
Gene01642	0	0
Gene01643	14	1.08
Gene01644	151.37	51.48
Gene01645	26	14.34
Gene01646	97	11.51
Gene01647	234	24.58
Gene01648	155	20.53
Gene01649	119	17.69
Gene01650	0	0
Gene01651	87	15.73
Gene01652	15	2.25
Gene01653	14	5.51
Gene01654	53	7.98
Gene01655	506	47.85
Gene01656	4	0.36
Gene01657	108	10.27
Gene01658	1242	66.8
Gene01659	100	36.85
Gene01660	0	0
Gene01661	0	0
Gene01662	0	0
Gene01663	0	0
Gene01664	0	0
Gene01665	0	0
Gene01666	166	12.18
Gene01667	90	10.08
Gene01668	2390	69.45
Gene01669	0	0
Gene01670	97	8.52
Gene01671	3	0.41
Gene01672	0	0
Gene01673	0	0
Gene01674	359	67.76
Gene01675	2	1.25
Gene01676	0	0
Gene01677	0	0
Gene01678	17	1.83
Gene01679	125	11.47
Gene01680	8.37	0.58
Gene01681	0	0
Gene01682	0	0
Gene01683	8	1.49
Gene01684	113	14.86
Gene01685	335	16.24
Gene01686	166	8.29
Gene01687	0	0
Gene01688	17	100.67
Gene01689	17	5.37
Gene01690	1	0.1
Gene01691	1808	271.63
Gene01692	27	8.34
Gene01693	0	0
Gene01694	45	10.01
Gene01695	15	4.98
Gene01696	25	25.48
Gene01697	5	19.52
Gene01698	684	14.76
Gene01699	26	3.48
Gene01700	13	2.18
Gene01701	647	30.75
Gene01702	4	5.48
Gene01703	0	0
Gene01704	40	31.97
Gene01705	1	0.28
Gene01706	53	11.17
Gene01707	229	79.78
Gene01708	27	1.57
Gene01709	121	41.65
Gene01710	1	1.51
Gene01711	12	4.08
Gene01712	68	20.02
Gene01713	276	74.66
Gene01714	3	0.66
Gene01715	64.95	3.27
Gene01716	12	2.59
Gene01717	173	32.55
Gene01718	155	6.16
Gene01719	1132	67.59
Gene01720	0	0
Gene01721	1	0.22
Gene01722	4	2.23
Gene01723	0	0
Gene01724	1	0.06
Gene01725	1	1.17
Gene01726	242.2	85.41
Gene01727	1213	308.89
Gene01728	78	3.07
Gene01729	3	5.44
Gene01730	17	3.02
Gene01731	149	19.23
Gene01732	3	2.73
Gene01733	76	32.31
Gene01734	15	12.77
Gene01735	1934	131.81
Gene01736	1	0.13
Gene01737	131	18.08
Gene01738	9	1.76
Gene01739	28	0.97
Gene01740	1802	1921.79
Gene01741	7	1.02
Gene01742	136	23.46
Gene01743	10	1.16
Gene01744	0	0
Gene01745	2	0.28
Gene01746	43	11.58
Gene01747	40	2.21
Gene01748	0	0
Gene01749	80	50.01
Gene01750	289	13.96
Gene01751	0	0
Gene01752	82	4.88
Gene01753	58	3.46
Gene01754	237	31.92
Gene01755	57	32.64
Gene01756	109	4.3
Gene01757	37	4.54
Gene01758	0	0
Gene01759	2	0.64
Gene01760	65	3.22
Gene01761	505	36.28
Gene01762	73	3.17
Gene01763	11	1.22
Gene01764	32	12.51
Gene01765	36	7.11
Gene01766	203	18.82
Gene01767	0	0
Gene01768	7	0.27
Gene01769	596.14	46.27
Gene01770	49	7.8
Gene01771	81	7.08
Gene01772	0	0
Gene01773	195	4.54
Gene01774	5	0.27
Gene01775	223	70.01
Gene01776	140	26.16
Gene01777	0	0
Gene01778	39	16.23
Gene01779	2	19.82
Gene01780	687	56.13
Gene01781	231	8.36
Gene01782	3	0.61
Gene01783	0	0
Gene01784	60	6.54
Gene01785	85	5.8
Gene01786	42	12.63
Gene01787	212	18.57
Gene01788	0	0
Gene01789	245	19.7
Gene01790	147	15.86
Gene01791	0	0
Gene01792	25	13.92
Gene01793	596	428.29
Gene01794	68	4.7
Gene01795	92	7.28
Gene01796	1	0.86
Gene01797	131	22.32
Gene01798	22	2.83
Gene01799	18	1.24
Gene01800	0	0
Gene01801	0	0
Gene01802	51	8.58
Gene01803	0	0
Gene01804	333	28.37
Gene01805	2	1.47
Gene01806	2	0.21
Gene01807	146	85.19
Gene01808	0	0
Gene01809	299	18.92
Gene01810	0	0
Gene01811	0	0
Gene01812	0	0
Gene01813	0	0
Gene01814	0	0
Gene01815	280	24.04
Gene01816	453	26.79
Gene01817	0	0
Gene01818	66	42.11
Gene01819	70	12.58
Gene01820	0	0
Gene01821	0	0
Gene01822	8	1.13
Gene01823	55	3.11
Gene01824	625	55.62
Gene01825	0	0
Gene01826	13	1.1
Gene01827	79	24.53
Gene01828	108	4.68
Gene01829	0	0
Gene01830	0	0
Gene01831	0	0
Gene01832	0	0
Gene01833	1	0.07
Gene01834	0	0
Gene01835	0	0
Gene01836	514	72.73
Gene01837	759	31.07
Gene01838	40	23.57
Gene01839	89	9.75
Gene01840	0	0
Gene01841	0	0
Gene01842	565	19.61
Gene01843	1	7.73
Gene01844	821	82.23
Gene01845	9	0.71
Gene01846	22	3.25
Gene01847	91	21.52
Gene01848	827	60.73
Gene01849	0	0
Gene01850	164.85	61.93
Gene01851	20	3.29
Gene01852	3	12.12
Gene01853	10	1.28
Gene01854	129	7.85
Gene01855	4	0.89
Gene01856	4236	401.95
Gene01857	113	14
Gene01858	176	20.41
Gene01859	119	8.67
Gene01860	0	0
Gene01861	6	1.42
Gene01862	8	1.7
Gene01863	42	6.9
Gene01864	4	0.64
Gene01865	0	0
Gene01866	1355	75.88
Gene01867	49	1.56
Gene01868	3	0.47
Gene01869	0	0
Gene01870	0	0
Gene01871	1	0.2
Gene01872	0	0
Gene01873	205	10.28
Gene01874	52.69	10.55
Gene01875	4	1.53
Gene01876	54	15.9
Gene01877	166	18.34
Gene01878	17	0.79
Gene01879	0	0
Gene01880	6	2.21
Gene01881	380	33.24
Gene01882	0	0
Gene01883	233	22.81
Gene01884	28	14.39
Gene01885	24	6.99
Gene01886	0	0
Gene01887	4	2.29
Gene01888	305	21.1
Gene01889	50	14.72
Gene01890	806	17.53
Gene01891	100	11.25
Gene01892	0	0
Gene01893	17	21.69
Gene01894	9	4
Gene01895	0	0
Gene01896	1	1.14
Gene01897	0	0
Gene01898	93	14.09
Gene01899	156	33.13
Gene01900	56	12.12
Gene01901	1	0.17
Gene01902	224	10.41
Gene01903	0	0
Gene01904	0	0
Gene01905	1	0.03
Gene01906	130	6.05
Gene01907	479	27.37
Gene01908	402	16.88
Gene01909	1	0.03
Gene01910	22	6.22
Gene01911	45	22.17
Gene01912	5	5.33
Gene01913	677	91.84
Gene01914	191	8.7
Gene01915	293	38.08
Gene01916	0	0
Gene01917	10	2.04
Gene01918	63	14.01
Gene01919	4	2.07
Gene01920	0	0
Gene01921	50	1.68
Gene01922	42	5.29
Gene01923	0	0
Gene01924	96	18.24
Gene01925	26	4.53
Gene01926	21	4.23
Gene01927	260	31.25
Gene01928	0	0
Gene01929	358	45.68
Gene01930	34	13.11
Gene01931	18	13.39
Gene01932	58	10.91
Gene01933	15	2.56
Gene01934	78	30.91
Gene01935	0	0
Gene01936	1	0.86
Gene01937	47	10.09
Gene01938	671	33.27
Gene01939	43	34.37
Gene01940	226	29.65
Gene01941	63	9.27
Gene01942	6	1.62
Gene01943	93	9.96
Gene01944	0	0
Gene01945	20	1.05
Gene01946	1643	59.58
Gene01947	1271	81.74
Gene01948	3	0.18
Gene01949	36	9.98
Gene01950	2.33	0.3
Gene01951	0	0
Gene01952	354	58.19
Gene01953	66	16.88
Gene01954	276	28.25
Gene01955	1703	57.68
Gene01956	8	4.58
Gene01957	70	2.36
Gene01958	0	0
Gene01959	342	52.8
Gene01960	837	63.21
Gene01961	1	0.42
Gene01962	0	0
Gene01963	0	0
Gene01964	8	0.34
Gene01965	71	15.19
Gene01966	30	2.04
Gene01967	184	22.9
Gene01968	6	1.53
Gene01969	0	0
Gene01970	3	1.69
Gene01971	1	0.35
Gene01972	0	0
Gene01973	79	19
Gene01974	55	86.15
Gene01975	2	0.41
Gene01976	106	13.11
Gene01977	218	4.21
Gene01978	0	0
Gene01979	201.7	6.6
Gene01980	434	24.62
Gene01981	67	11.7
Gene01982	7	5.74
Gene01983	62	3.27
Gene01984	33	4.36
Gene01985	0	0
Gene01986	79	21.27
Gene01987	36	17.45
Gene01988	2	0.75
Gene01989	30	6.14
Gene01990	129	28.81
Gene01991	428	48.92
Gene01992	0	0
Gene01993	0	0
Gene01994	0	0
Gene01995	35	52.71
Gene01996	113	52.62
Gene01997	0	0
Gene01998	9	1.02
Gene01999	105	11.86
Gene02000	3	0.25
Gene02001	5	0.18
Gene02002	91	7.39
Gene02003	10	81.11
Gene02004	31	16.95
Gene02005	180	12.21
Gene02006	135	8.62
Gene02007	308.61	12.71
Gene02008	0	0
Gene02009	139	15.66
Gene02010	100	16.06
Gene02011	0	0
Gene02012	1	0.67
Gene02013	0	0
Gene02014	184	12.98
Gene02015	77	15.09
Gene02016	0	0
Gene02017	0	0
Gene02018	0	0
Gene02019	379	31.95
Gene02020	269	37.03
Gene02021	144	14.82
Gene02022	48	46.84
Gene02023	1602	109.45
Gene02024	0	0
Gene02025	133	13.92
Gene02026	0	0
Gene02027	214	16.08
Gene02028	19	2.01
Gene02029	438	30.91
Gene02030	19	10.58
Gene02031	68	3.64
Gene02032	5	1.81
Gene02033	3	0.5
Gene02034	1	16.58
Gene02035	3	0.79
Gene02036	1	0.55
Gene02037	836	36.7
Gene02038	38	7.2
Gene02039	41	21.63
Gene02040	23	11.82
Gene02041	1791	158.13
Gene02042	0	0
Gene02043	39	15.89
Gene02044	17	5.92
Gene02045	72	5.11
Gene02046	0	0
Gene02047	0	0
Gene02048	138	15.21
Gene02049	308	17.76
Gene02050	45	9.45
Gene02051	0	0
Gene02052	5089	405.15
Gene02053	26	4.57
Gene02054	21	2.92
Gene02055	31.79	3.4
Gene02056	300	16.94
Gene02057	294	29.88
Gene02058	39	7.24
Gene02059	41	7.44
Gene02060	0	0
Gene02061	128	16.91
Gene02062	93	11.79
Gene02063	322.59	6.12
Gene02064	162	17.38
Gene02065	0	0
Gene02066	97	17.95
Gene02067	51	6.89
Gene02068	88	40.03
Gene02069	335	40.35
Gene02070	14	1.36
Gene02071	0	0
Gene02072	588	24.61
Gene02073	71	21.01
Gene02074	5604	743.97
Gene02075	347	157.84
Gene02076	321	26.94
Gene02077	99	13.14
Gene02078	23	18.16
Gene02079	2	0.25
Gene02080	144	34.78
Gene02081	4	0.29
Gene02082	46	6.26
Gene02083	2489	153.87
Gene02084	6	2.08
Gene02085	0	0
Gene02086	213	17.56
Gene02087	0	0
Gene02088	0	0
Gene02089	990.58	81.78
Gene02090	44.09	3.92
Gene02091	120.84	10.82
Gene02092	0	0
Gene02093	5	12.09
Gene02094	0	0
Gene02095	1445	596.98
Gene02096	0	0
Gene02097	181	10.28
Gene02098	70	10.93
Gene02099	0	0
Gene02100	335	22.89
Gene02101	0	0
Gene02102	0	0
Gene02103	14	3.61
Gene02104	7	2.35
Gene02105	0	0
Gene02106	4	0.83
Gene02107	0	0
Gene02108	29	5.85
Gene02109	18	1.3
Gene02110	0	0
Gene02111	0	0
Gene02112	98	12.36
Gene02113	377	83.2
Gene02114	521	37.33
Gene02115	5	1.23
Gene02116	0	0
Gene02117	1	0.04
Gene02118	14	0.69
Gene02119	77	2.36
Gene02120	0	0
Gene02121	35.39	4.1
Gene02122	195	16.84
Gene02123	0	0
Gene02124	1	1.94
Gene02125	857	41.9
Gene02126	13	27.72
Gene02127	47	21.38
Gene02128	29	11.34
Gene02129	8	0.74
Gene02130	37	3.8
Gene02131	0	0
Gene02132	113	52.62
Gene02133	0	0
Gene02134	111	7.8
Gene02135	137	18.95
Gene02136	79	10.27
Gene02137	114	20.82
Gene02138	1216	49.14
Gene02139	0	0
Gene02140	0	0
Gene02141	0	0
Gene02142	3	4.52
Gene02143	0	0
Gene02144	0	0
Gene02145	0	0
Gene02146	0	0
Gene02147	361	72.28
Gene02148	17	3.91
Gene02149	100	8
Gene02150	0	0
Gene02151	89	8.82
Gene02152	11	0.38
Gene02153	12	5.59
Gene02154	3	3.25
Gene02155	38.89	4.84
Gene02156	403	28.05
Gene02157	1617	40.02
Gene02158	0	0
Gene02159	12	1.76
Gene02160	116	5.86
Gene02161	109	7.28
Gene02162	394	14.99
Gene02163	25	4.78
Gene02164	66	23.42
Gene02165	55	6.71
Gene02166	33	6.9
Gene02167	1	0.17
Gene02168	0	0
Gene02169	46	8.83
Gene02170	49	14.89
Gene02171	8	0.51
Gene02172	441	17.69
Gene02173	75	16.11
Gene02174	1	0.44
Gene02175	2	0.41
Gene02176	553	15.75
Gene02177	81	28.22
Gene02178	46	2.62
Gene02179	7	0.71
Gene02180	16	3.57
Gene02181	180	18.26
Gene02182	52	18.11
Gene02183	0	0
Gene02184	453	32.29
Gene02185	116	12.52
Gene02186	111	12.69
Gene02187	0	0
Gene02188	0	0
Gene02189	0	0
Gene02190	134	16.11
Gene02191	267	27.33
Gene02192	0	0
Gene02193	172.79	7.46
Gene02194	1	0.12
Gene02195	5	1.1
Gene02196	131	14.59
Gene02197	436	43.91
Gene02198	0	0
Gene02199	33	4.47
Gene02200	574	48.31
Gene02201	268	13.04
Gene02202	350	24.6
Gene02203	127	3.65
Gene02204	70	3.67
Gene02205	43	15.55
Gene02206	106	10.73
Gene02207	32	1.59
Gene02208	0	0
Gene02209	42	12.18
Gene02210	14	21.08
Gene02211	328.27	22.54
Gene02212	310	15.95
Gene02213	1	0.17
Gene02214	13	4.61
Gene02215	53	5.74
Gene02216	58	20.58
Gene02217	0	0
Gene02218	0	0
Gene02219	77	7.16
Gene02220	0	0
Gene02221	35	15.44
Gene02222	88	8.47
Gene02223	1114	56.7
Gene02224	0	0
Gene02225	0	0
Gene02226	534	25.44
Gene02227	0	0
Gene02228	0	0
Gene02229	146	6.72
Gene02230	414	39.08
Gene02231	53	8.25
Gene02232	0	0
Gene02233	341	16.57
Gene02234	153	28.12
Gene02235	2	0.26
Gene02236	80	7.76
Gene02237	84	23.39
Gene02238	222	26.01
Gene02239	425	12.44
Gene02240	170	30.16
Gene02241	216	61.67
Gene02242	219	11.28
Gene02243	0	0
Gene02244	18	1.34
Gene02245	3	1.47
Gene02246	0	0
Gene02247	89.47	3.5
Gene02248	27	28.36
Gene02249	34	51.2
Gene02250	49	8.64
Gene02251	88	33.06
Gene02252	76	10.26
Gene02253	58	8.6
Gene02254	203	9.25
Gene02255	47	7
Gene02256	99	11.46
Gene02257	330	22.94
Gene02258	0	0
Gene02259	11	11.05
Gene02260	4	0.63
Gene02261	72	29.33
Gene02262	164	14.62
Gene02263	116	7.51
Gene02264	323	15.9
Gene02265	359	28.66
Gene02266	8889	767.85
Gene02267	1	0.12
Gene02268	6	1.18
Gene02269	61	12.53
Gene02270	64	9.27
Gene02271	0	0
Gene02272	30	23.4
Gene02273	1196	64.27
Gene02274	58	19.16
Gene02275	11	12.49
Gene02276	21	1.85
Gene02277	67	3.38
Gene02278	11	13.34
Gene02279	245	39.01
Gene02280	177	10.53
Gene02281	147	52.16
Gene02282	11	2.38
Gene02283	43	8.28
Gene02284	0	0
Gene02285	0	0
Gene02286	40	5.14
Gene02287	0	0
Gene02288	48	5.31
Gene02289	15.99	7.33
Gene02290	786	26.4
Gene02291	784	32.75
Gene02292	0	0
Gene02293	0	0
Gene02294	2600.67	156.28
Gene02295	47	2.66
Gene02296	241	20.13
Gene02297	52	8.45
Gene02298	6	14.51
Gene02299	0	0
Gene02300	8	1.65
Gene02301	3	11.32
Gene02302	226	20.84
Gene02303	36	69.84
Gene02304	167	17.85
Gene02305	244	35.42
Gene02306	72	16.08
Gene02307	0	0
Gene02308	4	20.96
Gene02309	79	12.37
Gene02310	0	0
Gene02311	25	11.92
Gene02312	14	4.28
Gene02313	293	31.92
Gene02314	631.57	29.91
Gene02315	22	1.25
Gene02316	0	0
Gene02317	11	1.39
Gene02318	0	0
Gene02319	0	0
Gene02320	40	3.39
Gene02321	163	14.35
Gene02322	0	0
Gene02323	0	0
Gene02324	64	6.89
Gene02325	74	5.35
Gene02326	76	14.15
Gene02327	113	25.34
Gene02328	7	36.68
Gene02329	122	25.52
Gene02330	68.24	23.49
Gene02331	68	10.03
Gene02332	194	13.44
Gene02333	0	0
Gene02334	140	9.97
Gene02335	78	26.69
Gene02336	84	11.26
Gene02337	0	0
Gene02338	42	10.41
Gene02339	12	0.71
Gene02340	217	13.39
Gene02341	19	0.73
Gene02342	328	16.6
Gene02343	65	4.72
Gene02344	4	41.79
Gene02345	0	0
Gene02346	53	11.98
Gene02347	5	0.37
Gene02348	0	0
Gene02349	0	0
Gene02350	107	3.93
Gene02351	96	16.36
Gene02352	126	6.97
Gene02353	986	58.31
Gene02354	100	21.15
Gene02355	0	0
Gene02356	0	0
Gene02357	384	47.8
Gene02358	359	15.63
Gene02359	0	0
Gene02360	221	13.28
Gene02361	94	5.37
Gene02362	347	36.52
Gene02363	8.18	1.8
Gene02364	202	6.61
Gene02365	5	0.32
Gene02366	42	2.02
Gene02367	0	0
Gene02368	0	0
Gene02369	45	1.85
Gene02370	116	8.5
Gene02371	54	7.24
Gene02372	32	5.44
Gene02373	0	0
Gene02374	125	25.58
Gene02375	15.11	5.91
Gene02376	0	0
Gene02377	2	0.22
Gene02378	17	1.29
Gene02379	0	0
Gene02380	5	3.59
Gene02381	141	9.37
Gene02382	0	0
Gene02383	184	68.23
Gene02384	8239	219.04
Gene02385	169	36.58
Gene02386	0	0
Gene02387	85	3.15
Gene02388	0	0
Gene02389	142	55.51
Gene02390	301	14.22
Gene02391	2	17.9
Gene02392	1	0.35
Gene02393	18	61.57
Gene02394	201	10.43
Gene02395	10	11.35
Gene02396	0	0
Gene02397	88	24.88
Gene02398	43	3.34
Gene02399	0	0
Gene02400	17	2.58
Gene02401	22	1.62
